em_no,fl_no,date,cls
B0252,FB532,18,F
B0252,FB585,18,F
B0252,FB590,18,F
B0252,FB67,18,F
B0252,FB70,18,F
B0252,FB569,18,F
B0252,FB562,19,F
B0252,FB533,19,F
B0252,FB1621,19,F
B0252,FB1622,19,F
B0252,FB538,19,F
B0252,FB599,19,F
B0252,FB582,20,F
B0252,FB533,20,F
B0252,FB1621,20,F
B0252,FB1622,20,F
B0252,FB538,20,F
B0252,FB599,20,F
B0252,FB582,21,F
B0252,FB533,21,F
B0252,FB1621,21,F
B0252,FB1622,21,F
B0252,FB538,21,F
B0252,FB599,21,F
B0252,FB582,22,F
B0252,FB533,22,F
B0252,FB1621,22,F
B0252,FB1622,22,F
B0252,FB538,22,F
B0252,FB599,22,F
B0252,FB582,23,F
B0252,FB585,23,F
B0252,FB590,23,F
B0252,FB27,23,F
B0252,FB777,23,F
B0252,FB578,23,F
B0252,FB416,23,F
B0252,FB13,24,F
B0252,FB18,24,F
B0252,FB61,24,F
B0252,FB64,24,F
B0252,FB477,24,F
B0252,FB476,24,F
B0252,FB381,25,F
B0252,FB384,25,F
B0252,FB693,25,F
B0252,FB696,25,F
B0252,FB1103,25,F
B0252,FB1104,25,F
B0252,FB79,25,F
B0252,FB52,26,F
B0252,FB575,26,F
B0252,FB576,26,F
B0252,FB477,26,F
B0252,FB476,26,F
B0252,FB381,27,F
B0252,FB384,27,F
B0252,FB693,27,F
B0252,FB696,27,F
B0252,FB697,27,F
B0252,FB700,27,F
B0252,FB539,27,F
B0252,FB532,28,F
B0252,FB247,28,F
B0252,FB252,28,F
B0252,FB385,28,F
B0252,FB388,28,F
B0252,FB629,28,F
B0252,FB620,29,F
B0252,FB249,29,F
B0252,FB254,29,F
B0252,FB261,29,F
B0252,FB266,29,F
B0252,FB239,30,F
B0252,FB244,30,F
B0252,FB741,30,F
B0252,FB742,30,F
B0252,FB455,30,F
B0252,FB454,31,F
B0252,FB589,31,F
B0252,FB592,31,F
B0252,FB73,31,F
B0252,FB78,31,F
B0194,FB641,1,C
B0194,FB644,1,C
B0194,FB565,1,C
B0194,FB568,1,C
B0194,FB595,1,C
B0194,FB598,1,C
B0194,FB13,2,C
B0194,FB18,2,C
B0194,FB663,2,C
B0194,FB666,2,C
B0194,FB789,2,C
B0194,FB790,2,C
B0194,FB321,2,C
B0194,FB312,3,C
B0194,FB621,3,C
B0194,FB624,3,C
B0194,FB625,3,C
B0194,FB628,3,C
B0194,FB569,3,C
B0194,FB562,4,C
B0194,FB247,4,C
B0194,FB252,4,C
B0194,FB259,4,C
B0194,FB428,4,C
B0194,FB529,4,C
B0194,FB642,5,C
B0194,FB575,5,C
B0194,FB576,5,C
B0194,FB797,5,C
B0194,FB800,5,C
B0194,FB689,5,C
B0194,FB1271,6,C
B0194,FB1693,6,C
B0194,FB1872,6,C
B0194,FB786,6,C
B0194,FB529,6,C
B0194,FB642,7,C
B0194,FB469,7,C
B0194,FB1864,7,C
B0194,FB738,7,C
B0194,FB1709,7,C
B0194,FB432,8,C
B0194,FB703,8,C
B0194,FB706,8,C
B0194,FB717,8,C
B0194,FB988,8,C
B0194,FB619,9,C
B0194,FB622,9,C
B0194,FB87,9,C
B0194,FB88,9,C
B0194,FB799,9,C
B0194,FB792,10,C
B0194,FB59,10,C
B0194,FB62,10,C
B0194,FB749,10,C
B0194,FB750,10,C
B0194,FB569,10,C
B0194,FB562,11,C
B0194,FB59,11,C
B0194,FB62,11,C
B0194,FB593,11,C
B0194,FB596,11,C
B0194,FB271,11,C
B0194,FB1702,12,C
B0194,FB22,12,C
B0194,FB473,12,C
B0194,FB472,12,C
B0194,FB539,12,C
B0194,FB532,13,C
B0194,FB981,13,C
B0194,FB456,13,C
B0194,FB2179,13,C
B0194,FB40,13,C
B0194,FB381,14,C
B0194,FB384,14,C
B0194,FB677,14,C
B0194,FB678,14,C
B0194,FB1103,14,C
B0194,FB1104,14,C
B0194,FB479,14,C
B0194,FB460,15,C
B0194,FB395,15,C
B0194,FB398,15,C
B0194,FB749,15,C
B0194,FB750,15,C
B0194,FB699,15,C
B0194,FB692,16,C
B0194,FB19,16,C
B0194,FB775,16,C
B0194,FB66,16,C
B0194,FB627,16,C
B0194,FB630,16,C
B0194,FB381,17,C
B0194,FB384,17,C
B0194,FB677,17,C
B0194,FB678,17,C
B0194,FB797,17,C
B0194,FB800,17,C
B0194,FB97,17,C
B0194,FB986,18,C
B0194,FB621,18,C
B0194,FB624,18,C
B0194,FB625,18,C
B0194,FB628,18,C
B0194,FB39,18,C
B0194,FB416,18,C
B0194,FB393,19,C
B0194,FB396,19,C
B0194,FB2153,19,C
B0194,FB2154,19,C
B0194,FB1103,19,C
B0194,FB1104,19,C
B0194,FB479,19,C
B0194,FB460,20,C
B0194,FB395,20,C
B0194,FB398,20,C
B0194,FB385,20,C
B0194,FB388,20,C
B0194,FB41,20,C
B0194,FB94,21,C
B0194,FB281,21,C
B0194,FB282,21,C
B0194,FB473,21,C
B0194,FB472,21,C
B0194,FB687,21,C
B0194,FB672,22,C
B0194,FB981,22,C
B0194,FB458,22,C
B0194,FB8563,22,C
B0194,FB8567,23,C
B0194,FB1200,23,C
B0194,FB246,23,C
B0194,FB91,23,C
B0194,FB92,23,C
B0194,FB299,23,C
B0194,FB292,24,C
B0194,FB55,24,C
B0194,FB58,24,C
B0194,FB625,24,C
B0194,FB628,24,C
B0194,FB649,24,C
B0194,FB522,25,C
B0194,FB20,25,C
B0194,FB91,25,C
B0194,FB92,25,C
B0194,FB699,25,C
B0194,FB692,26,C
B0194,FB19,26,C
B0194,FB775,26,C
B0194,FB66,26,C
B0194,FB627,26,C
B0194,FB630,26,C
B0194,FB393,27,C
B0194,FB396,27,C
B0194,FB653,27,C
B0194,FB656,27,C
B0194,FB681,27,C
B0194,FB682,27,C
B0194,FB699,27,C
B0194,FB692,28,C
B0194,FB59,28,C
B0194,FB62,28,C
B0194,FB681,28,C
B0194,FB682,28,C
B0194,FB699,28,C
B0194,FB692,29,C
B0194,FB19,29,C
B0194,FB775,29,C
B0194,FB66,29,C
B0194,FB627,29,C
B0194,FB630,29,C
B0194,FB293,30,C
B0194,FB294,30,C
B0194,FB575,30,C
B0194,FB576,30,C
B0194,FB261,30,C
B0194,FB266,30,C
B0194,FB985,31,C
B0194,FB96,31,C
B0194,FB553,31,C
B0194,FB554,31,C
B0253,FB641,1,F
B0253,FB644,1,F
B0253,FB565,1,F
B0253,FB568,1,F
B0253,FB595,1,F
B0253,FB598,1,F
B0253,FB13,2,F
B0253,FB18,2,F
B0253,FB663,2,F
B0253,FB666,2,F
B0253,FB789,2,F
B0253,FB790,2,F
B0253,FB321,2,F
B0253,FB312,3,F
B0253,FB621,3,F
B0253,FB624,3,F
B0253,FB625,3,F
B0253,FB628,3,F
B0253,FB569,3,F
B0253,FB562,4,F
B0253,FB247,4,F
B0253,FB252,4,F
B0253,FB259,4,F
B0253,FB428,4,F
B0253,FB529,4,F
B0253,FB642,5,F
B0253,FB575,5,F
B0253,FB576,5,F
B0253,FB797,5,F
B0253,FB800,5,F
B0253,FB689,5,F
B0253,FB1271,6,F
B0253,FB1693,6,F
B0253,FB1872,6,F
B0253,FB786,6,F
B0253,FB529,6,F
B0253,FB642,7,F
B0253,FB469,7,F
B0253,FB1864,7,F
B0253,FB738,7,F
B0253,FB1709,7,F
B0253,FB432,8,F
B0253,FB703,8,F
B0253,FB706,8,F
B0253,FB717,8,F
B0253,FB988,8,F
B0253,FB619,9,F
B0253,FB622,9,F
B0253,FB87,9,F
B0253,FB88,9,F
B0253,FB799,9,F
B0253,FB792,10,F
B0253,FB59,10,F
B0253,FB62,10,F
B0253,FB749,10,F
B0253,FB750,10,F
B0253,FB569,10,F
B0253,FB562,11,F
B0253,FB59,11,F
B0253,FB62,11,F
B0253,FB593,11,F
B0253,FB596,11,F
B0253,FB271,11,F
B0253,FB1702,12,F
B0253,FB22,12,F
B0253,FB473,12,F
B0253,FB472,12,F
B0253,FB539,12,F
B0253,FB532,13,F
B0253,FB981,13,F
B0253,FB456,13,F
B0253,FB2179,13,F
B0253,FB40,13,F
B0253,FB381,14,F
B0253,FB384,14,F
B0253,FB677,14,F
B0253,FB678,14,F
B0253,FB1103,14,F
B0253,FB1104,14,F
B0253,FB479,14,F
B0253,FB460,15,F
B0253,FB395,15,F
B0253,FB398,15,F
B0253,FB749,15,F
B0253,FB750,15,F
B0253,FB699,15,F
B0253,FB692,16,F
B0253,FB19,16,F
B0253,FB775,16,F
B0253,FB66,16,F
B0253,FB627,16,F
B0253,FB630,16,F
B0253,FB381,17,F
B0253,FB384,17,F
B0253,FB677,17,F
B0253,FB678,17,F
B0253,FB797,17,F
B0253,FB800,17,F
B0253,FB97,17,F
B0253,FB986,18,F
B0253,FB621,18,F
B0253,FB624,18,F
B0253,FB625,18,F
B0253,FB628,18,F
B0253,FB39,18,F
B0253,FB416,18,F
B0253,FB393,19,F
B0253,FB396,19,F
B0253,FB2153,19,F
B0253,FB2154,19,F
B0253,FB1103,19,F
B0253,FB1104,19,F
B0253,FB479,19,F
B0253,FB460,20,F
B0253,FB395,20,F
B0253,FB398,20,F
B0253,FB385,20,F
B0253,FB388,20,F
B0253,FB41,20,F
B0253,FB94,21,F
B0253,FB281,21,F
B0253,FB282,21,F
B0253,FB473,21,F
B0253,FB472,21,F
B0253,FB687,21,F
B0253,FB672,22,F
B0253,FB981,22,F
B0253,FB458,22,F
B0253,FB8563,22,F
B0253,FB8567,23,F
B0253,FB1200,23,F
B0253,FB246,23,F
B0253,FB91,23,F
B0253,FB92,23,F
B0253,FB299,23,F
B0253,FB292,24,F
B0253,FB55,24,F
B0253,FB58,24,F
B0253,FB625,24,F
B0253,FB628,24,F
B0253,FB649,24,F
B0253,FB522,25,F
B0253,FB20,25,F
B0253,FB91,25,F
B0253,FB92,25,F
B0253,FB699,25,F
B0253,FB692,26,F
B0253,FB19,26,F
B0253,FB775,26,F
B0253,FB66,26,F
B0253,FB627,26,F
B0253,FB630,26,F
B0253,FB393,27,F
B0253,FB396,27,F
B0253,FB653,27,F
B0253,FB656,27,F
B0253,FB681,27,F
B0253,FB682,27,F
B0253,FB699,27,F
B0253,FB692,28,F
B0253,FB59,28,F
B0253,FB62,28,F
B0253,FB681,28,F
B0253,FB682,28,F
B0253,FB699,28,F
B0253,FB692,29,F
B0253,FB19,29,F
B0253,FB775,29,F
B0253,FB66,29,F
B0253,FB627,29,F
B0253,FB630,29,F
B0253,FB293,30,F
B0253,FB294,30,F
B0253,FB575,30,F
B0253,FB576,30,F
B0253,FB261,30,F
B0253,FB266,30,F
B0253,FB985,31,F
B0253,FB96,31,F
B0253,FB553,31,F
B0253,FB554,31,F
B0195,FB243,1,C
B0195,FB250,1,C
B0195,FB27,1,C
B0195,FB777,1,C
B0195,FB578,1,C
B0195,FB100,1,C
B0195,FB51,2,C
B0195,FB54,2,C
B0195,FB23,2,C
B0195,FB28,2,C
B0195,FB1895,2,C
B0195,FB1892,3,C
B0195,FB677,3,C
B0195,FB678,3,C
B0195,FB477,3,C
B0195,FB476,3,C
B0195,FB381,4,C
B0195,FB384,4,C
B0195,FB693,4,C
B0195,FB696,4,C
B0195,FB797,4,C
B0195,FB800,4,C
B0195,FB97,4,C
B0195,FB412,5,C
B0195,FB17,5,C
B0195,FB765,5,C
B0195,FB1864,5,C
B0195,FB738,5,C
B0195,FB1709,5,C
B0195,FB432,6,C
B0195,FB703,6,C
B0195,FB706,6,C
B0195,FB717,6,C
B0195,FB988,6,C
B0195,FB51,7,C
B0195,FB54,7,C
B0195,FB63,7,C
B0195,FB290,7,C
B0195,FB428,7,C
B0195,FB529,7,C
B0195,FB522,8,C
B0195,FB735,8,C
B0195,FB1863,8,C
B0195,FB1862,8,C
B0195,FB684,8,C
B0195,FB659,8,C
B0195,FB652,9,C
B0195,FB603,9,C
B0195,FB608,9,C
B0195,FB67,9,C
B0195,FB70,9,C
B0195,FB617,9,C
B0195,FB502,10,C
B0195,FB1605,10,C
B0195,FB568,10,C
B0195,FB595,10,C
B0195,FB598,10,C
B0195,FB381,11,C
B0195,FB384,11,C
B0195,FB575,11,C
B0195,FB576,11,C
B0195,FB1103,11,C
B0195,FB1104,11,C
B0195,FB539,11,C
B0195,FB532,12,C
B0195,FB585,12,C
B0195,FB590,12,C
B0195,FB405,12,C
B0195,FB408,12,C
B0195,FB613,12,C
B0195,FB618,12,C
B0195,FB393,13,C
B0195,FB396,13,C
B0195,FB2153,13,C
B0195,FB2154,13,C
B0195,FB261,13,C
B0195,FB266,13,C
B0195,FB81,13,C
B0195,FB52,14,C
B0195,FB693,14,C
B0195,FB696,14,C
B0195,FB477,14,C
B0195,FB476,14,C
B0195,FB381,15,C
B0195,FB384,15,C
B0195,FB677,15,C
B0195,FB678,15,C
B0195,FB1103,15,C
B0195,FB1104,15,C
B0195,FB539,15,C
B0195,FB532,16,C
B0195,FB643,16,C
B0195,FB646,16,C
B0195,FB749,16,C
B0195,FB750,16,C
B0195,FB77,16,C
B0195,FB84,16,C
B0195,FB671,17,C
B0195,FB674,17,C
B0195,FB395,17,C
B0195,FB398,17,C
B0195,FB681,17,C
B0195,FB682,17,C
B0195,FB649,17,C
B0195,FB642,18,C
B0195,FB693,18,C
B0195,FB696,18,C
B0195,FB261,18,C
B0195,FB266,18,C
B0195,FB99,18,C
B0195,FB94,19,C
B0195,FB281,19,C
B0195,FB282,19,C
B0195,FB473,19,C
B0195,FB472,19,C
B0195,FB687,19,C
B0195,FB672,20,C
B0195,FB247,20,C
B0195,FB252,20,C
B0195,FB31,20,C
B0195,FB34,20,C
B0195,FB649,20,C
B0195,FB522,21,C
B0195,FB735,21,C
B0195,FB1863,21,C
B0195,FB1862,21,C
B0195,FB684,21,C
B0195,FB659,21,C
B0195,FB652,22,C
B0195,FB675,22,C
B0195,FB1861,22,C
B0195,FB468,22,C
B0195,FB613,22,C
B0195,FB618,22,C
B0195,FB671,23,C
B0195,FB674,23,C
B0195,FB395,23,C
B0195,FB398,23,C
B0195,FB259,23,C
B0195,FB428,23,C
B0195,FB529,23,C
B0195,FB522,24,C
B0195,FB20,24,C
B0195,FB91,24,C
B0195,FB92,24,C
B0195,FB41,24,C
B0195,FB100,24,C
B0195,FB393,25,C
B0195,FB396,25,C
B0195,FB2153,25,C
B0195,FB2154,25,C
B0195,FB797,25,C
B0195,FB800,25,C
B0195,FB97,25,C
B0195,FB986,26,C
B0195,FB747,26,C
B0195,FB748,26,C
B0195,FB589,26,C
B0195,FB592,26,C
B0195,FB73,26,C
B0195,FB78,26,C
B0195,FB671,27,C
B0195,FB674,27,C
B0195,FB395,27,C
B0195,FB398,27,C
B0195,FB385,27,C
B0195,FB388,27,C
B0195,FB41,27,C
B0195,FB100,27,C
B0195,FB671,28,C
B0195,FB674,28,C
B0195,FB395,28,C
B0195,FB398,28,C
B0195,FB69,28,C
B0195,FB74,28,C
B0195,FB321,28,C
B0195,FB312,29,C
B0195,FB621,29,C
B0195,FB624,29,C
B0195,FB625,29,C
B0195,FB628,29,C
B0195,FB569,29,C
B0195,FB562,30,C
B0195,FB247,30,C
B0195,FB252,30,C
B0195,FB681,30,C
B0195,FB682,30,C
B0195,FB699,30,C
B0195,FB692,31,C
B0195,FB59,31,C
B0195,FB62,31,C
B0195,FB681,31,C
B0195,FB682,31,C
B0254,FB243,1,F
B0254,FB250,1,F
B0254,FB27,1,F
B0254,FB777,1,F
B0254,FB578,1,F
B0254,FB100,1,F
B0254,FB51,2,F
B0254,FB54,2,F
B0254,FB23,2,F
B0254,FB28,2,F
B0254,FB1895,2,F
B0254,FB1892,3,F
B0254,FB677,3,F
B0254,FB678,3,F
B0254,FB477,3,F
B0254,FB476,3,F
B0254,FB381,4,F
B0254,FB384,4,F
B0254,FB693,4,F
B0254,FB696,4,F
B0254,FB797,4,F
B0254,FB800,4,F
B0254,FB97,4,F
B0254,FB412,5,F
B0254,FB17,5,F
B0254,FB765,5,F
B0254,FB1864,5,F
B0254,FB738,5,F
B0254,FB1709,5,F
B0254,FB432,6,F
B0254,FB703,6,F
B0254,FB706,6,F
B0254,FB717,6,F
B0254,FB988,6,F
B0254,FB51,7,F
B0254,FB54,7,F
B0254,FB63,7,F
B0254,FB290,7,F
B0254,FB428,7,F
B0254,FB529,7,F
B0254,FB522,8,F
B0254,FB735,8,F
B0254,FB1863,8,F
B0254,FB1862,8,F
B0254,FB684,8,F
B0254,FB659,8,F
B0254,FB652,9,F
B0254,FB603,9,F
B0254,FB608,9,F
B0254,FB67,9,F
B0254,FB70,9,F
B0254,FB617,9,F
B0254,FB502,10,F
B0254,FB1605,10,F
B0254,FB568,10,F
B0254,FB595,10,F
B0254,FB598,10,F
B0254,FB381,11,F
B0254,FB384,11,F
B0254,FB575,11,F
B0254,FB576,11,F
B0254,FB1103,11,F
B0254,FB1104,11,F
B0254,FB539,11,F
B0254,FB532,12,F
B0254,FB585,12,F
B0254,FB590,12,F
B0254,FB405,12,F
B0254,FB408,12,F
B0254,FB613,12,F
B0254,FB618,12,F
B0254,FB393,13,F
B0254,FB396,13,F
B0254,FB2153,13,F
B0254,FB2154,13,F
B0254,FB261,13,F
B0254,FB266,13,F
B0254,FB81,13,F
B0254,FB52,14,F
B0254,FB693,14,F
B0254,FB696,14,F
B0254,FB477,14,F
B0254,FB476,14,F
B0254,FB381,15,F
B0254,FB384,15,F
B0254,FB677,15,F
B0254,FB678,15,F
B0254,FB1103,15,F
B0254,FB1104,15,F
B0254,FB539,15,F
B0254,FB532,16,F
B0254,FB643,16,F
B0254,FB646,16,F
B0254,FB749,16,F
B0254,FB750,16,F
B0254,FB77,16,F
B0254,FB84,16,F
B0254,FB671,17,F
B0254,FB674,17,F
B0254,FB395,17,F
B0254,FB398,17,F
B0254,FB681,17,F
B0254,FB682,17,F
B0254,FB649,17,F
B0254,FB642,18,F
B0254,FB693,18,F
B0254,FB696,18,F
B0254,FB261,18,F
B0254,FB266,18,F
B0254,FB99,18,F
B0254,FB94,19,F
B0254,FB281,19,F
B0254,FB282,19,F
B0254,FB473,19,F
B0254,FB472,19,F
B0254,FB687,19,F
B0254,FB672,20,F
B0254,FB247,20,F
B0254,FB252,20,F
B0254,FB31,20,F
B0254,FB34,20,F
B0254,FB649,20,F
B0254,FB522,21,F
B0254,FB735,21,F
B0254,FB1863,21,F
B0254,FB1862,21,F
B0254,FB684,21,F
B0254,FB659,21,F
B0254,FB652,22,F
B0254,FB675,22,F
B0254,FB1861,22,F
B0254,FB468,22,F
B0254,FB613,22,F
B0254,FB618,22,F
B0254,FB671,23,F
B0254,FB674,23,F
B0254,FB395,23,F
B0254,FB398,23,F
B0254,FB259,23,F
B0254,FB428,23,F
B0254,FB529,23,F
B0254,FB522,24,F
B0254,FB20,24,F
B0254,FB91,24,F
B0254,FB92,24,F
B0254,FB41,24,F
B0254,FB100,24,F
B0254,FB393,25,F
B0254,FB396,25,F
B0254,FB2153,25,F
B0254,FB2154,25,F
B0254,FB797,25,F
B0254,FB800,25,F
B0254,FB97,25,F
B0254,FB986,26,F
B0254,FB747,26,F
B0254,FB748,26,F
B0254,FB589,26,F
B0254,FB592,26,F
B0254,FB73,26,F
B0254,FB78,26,F
B0254,FB671,27,F
B0254,FB674,27,F
B0254,FB395,27,F
B0254,FB398,27,F
B0254,FB385,27,F
B0254,FB388,27,F
B0254,FB41,27,F
B0254,FB100,27,F
B0254,FB671,28,F
B0254,FB674,28,F
B0254,FB395,28,F
B0254,FB398,28,F
B0254,FB69,28,F
B0254,FB74,28,F
B0254,FB321,28,F
B0254,FB312,29,F
B0254,FB621,29,F
B0254,FB624,29,F
B0254,FB625,29,F
B0254,FB628,29,F
B0254,FB569,29,F
B0254,FB562,30,F
B0254,FB247,30,F
B0254,FB252,30,F
B0254,FB681,30,F
B0254,FB682,30,F
B0254,FB699,30,F
B0254,FB692,31,F
B0254,FB59,31,F
B0254,FB62,31,F
B0254,FB681,31,F
B0254,FB682,31,F
B0196,FB751,1,C
B0196,FB754,1,C
B0196,FB377,1,C
B0196,FB378,1,C
B0196,FB637,1,C
B0196,FB640,1,C
B0196,FB671,2,C
B0196,FB674,2,C
B0196,FB395,2,C
B0196,FB398,2,C
B0196,FB681,2,C
B0196,FB682,2,C
B0196,FB299,2,C
B0196,FB292,3,C
B0196,FB17,3,C
B0196,FB22,3,C
B0196,FB473,3,C
B0196,FB472,3,C
B0196,FB687,3,C
B0196,FB1271,4,C
B0196,FB1693,4,C
B0196,FB1872,4,C
B0196,FB786,4,C
B0196,FB739,4,C
B0196,FB732,5,C
B0196,FB20,5,C
B0196,FB623,5,C
B0196,FB626,5,C
B0196,FB35,5,C
B0196,FB38,5,C
B0196,FB393,6,C
B0196,FB396,6,C
B0196,FB2153,6,C
B0196,FB2154,6,C
B0196,FB261,6,C
B0196,FB266,6,C
B0196,FB8563,6,C
B0196,FB8567,7,C
B0196,FB8560,7,C
B0196,FB523,7,C
B0196,FB1867,7,C
B0196,FB468,7,C
B0196,FB557,7,C
B0196,FB558,7,C
B0196,FB13,8,C
B0196,FB18,8,C
B0196,FB21,8,C
B0196,FB26,8,C
B0196,FB259,8,C
B0196,FB264,8,C
B0196,FB389,8,C
B0196,FB382,9,C
B0196,FB995,9,C
B0196,FB1208,9,C
B0196,FB258,9,C
B0196,FB613,9,C
B0196,FB618,9,C
B0196,FB411,10,C
B0196,FB763,10,C
B0196,FB764,10,C
B0196,FB28,10,C
B0196,FB1895,10,C
B0196,FB1892,11,C
B0196,FB693,11,C
B0196,FB696,11,C
B0196,FB797,11,C
B0196,FB800,11,C
B0196,FB97,11,C
B0196,FB94,12,C
B0196,FB747,12,C
B0196,FB748,12,C
B0196,FB555,12,C
B0196,FB556,12,C
B0196,FB297,12,C
B0196,FB298,12,C
B0196,FB81,12,C
B0196,FB50,13,C
B0196,FB247,13,C
B0196,FB252,13,C
B0196,FB681,13,C
B0196,FB682,13,C
B0196,FB649,13,C
B0196,FB522,14,C
B0196,FB20,14,C
B0196,FB87,14,C
B0196,FB88,14,C
B0196,FB649,14,C
B0196,FB642,15,C
B0196,FB575,15,C
B0196,FB576,15,C
B0196,FB797,15,C
B0196,FB800,15,C
B0196,FB97,15,C
B0196,FB8559,16,C
B0196,FB1200,16,C
B0196,FB246,16,C
B0196,FB63,16,C
B0196,FB290,16,C
B0196,FB428,16,C
B0196,FB739,16,C
B0196,FB732,17,C
B0196,FB765,17,C
B0196,FB1864,17,C
B0196,FB738,17,C
B0196,FB739,17,C
B0196,FB732,18,C
B0196,FB765,18,C
B0196,FB1864,18,C
B0196,FB738,18,C
B0196,FB529,18,C
B0196,FB642,19,C
B0196,FB677,19,C
B0196,FB678,19,C
B0196,FB261,19,C
B0196,FB266,19,C
B0196,FB671,20,C
B0196,FB674,20,C
B0196,FB563,20,C
B0196,FB566,20,C
B0196,FB261,20,C
B0196,FB266,20,C
B0196,FB8563,20,C
B0196,FB8567,21,C
B0196,FB1200,21,C
B0196,FB246,21,C
B0196,FB91,21,C
B0196,FB92,21,C
B0196,FB699,21,C
B0196,FB692,22,C
B0196,FB19,22,C
B0196,FB775,22,C
B0196,FB66,22,C
B0196,FB627,22,C
B0196,FB630,22,C
B0196,FB13,23,C
B0196,FB18,23,C
B0196,FB61,23,C
B0196,FB64,23,C
B0196,FB797,23,C
B0196,FB800,23,C
B0196,FB97,23,C
B0196,FB8559,24,C
B0196,FB1200,24,C
B0196,FB246,24,C
B0196,FB635,24,C
B0196,FB636,24,C
B0196,FB2177,24,C
B0196,FB779,24,C
B0196,FB84,24,C
B0196,FB13,25,C
B0196,FB18,25,C
B0196,FB663,25,C
B0196,FB666,25,C
B0196,FB789,25,C
B0196,FB790,25,C
B0196,FB321,25,C
B0196,FB312,26,C
B0196,FB787,26,C
B0196,FB788,26,C
B0196,FB65,26,C
B0196,FB68,26,C
B0196,FB85,26,C
B0196,FB717,26,C
B0196,FB988,26,C
B0196,FB51,27,C
B0196,FB54,27,C
B0196,FB23,27,C
B0196,FB28,27,C
B0196,FB1895,27,C
B0196,FB1892,28,C
B0196,FB693,28,C
B0196,FB696,28,C
B0196,FB1895,28,C
B0196,FB1892,29,C
B0196,FB469,29,C
B0196,FB468,29,C
B0196,FB557,29,C
B0196,FB558,29,C
B0196,FB619,30,C
B0196,FB622,30,C
B0196,FB471,30,C
B0196,FB470,30,C
B0196,FB495,30,C
B0196,FB301,31,C
B0196,FB2158,31,C
B0196,FB1103,31,C
B0196,FB1104,31,C
B0255,FB751,1,F
B0255,FB754,1,F
B0255,FB377,1,F
B0255,FB378,1,F
B0255,FB637,1,F
B0255,FB640,1,F
B0255,FB671,2,F
B0255,FB674,2,F
B0255,FB395,2,F
B0255,FB398,2,F
B0255,FB681,2,F
B0255,FB682,2,F
B0255,FB299,2,F
B0255,FB292,3,F
B0255,FB17,3,F
B0255,FB22,3,F
B0255,FB473,3,F
B0255,FB472,3,F
B0255,FB687,3,F
B0255,FB1271,4,F
B0255,FB1693,4,F
B0255,FB1872,4,F
B0255,FB786,4,F
B0255,FB739,4,F
B0255,FB732,5,F
B0255,FB20,5,F
B0255,FB623,5,F
B0255,FB626,5,F
B0255,FB35,5,F
B0255,FB38,5,F
B0255,FB393,6,F
B0255,FB396,6,F
B0255,FB2153,6,F
B0255,FB2154,6,F
B0255,FB261,6,F
B0255,FB266,6,F
B0255,FB8563,6,F
B0255,FB8567,7,F
B0255,FB8560,7,F
B0255,FB523,7,F
B0255,FB1867,7,F
B0255,FB468,7,F
B0255,FB557,7,F
B0255,FB558,7,F
B0255,FB13,8,F
B0255,FB18,8,F
B0255,FB21,8,F
B0255,FB26,8,F
B0255,FB259,8,F
B0255,FB264,8,F
B0255,FB389,8,F
B0255,FB382,9,F
B0255,FB995,9,F
B0255,FB1208,9,F
B0255,FB258,9,F
B0255,FB613,9,F
B0255,FB618,9,F
B0255,FB411,10,F
B0255,FB763,10,F
B0255,FB764,10,F
B0255,FB28,10,F
B0255,FB1895,10,F
B0255,FB1892,11,F
B0255,FB693,11,F
B0255,FB696,11,F
B0255,FB797,11,F
B0255,FB800,11,F
B0255,FB97,11,F
B0255,FB94,12,F
B0255,FB747,12,F
B0255,FB748,12,F
B0255,FB555,12,F
B0255,FB556,12,F
B0255,FB297,12,F
B0255,FB298,12,F
B0255,FB81,12,F
B0255,FB50,13,F
B0255,FB247,13,F
B0255,FB252,13,F
B0255,FB681,13,F
B0255,FB682,13,F
B0255,FB649,13,F
B0255,FB522,14,F
B0255,FB20,14,F
B0255,FB87,14,F
B0255,FB88,14,F
B0255,FB649,14,F
B0255,FB642,15,F
B0255,FB575,15,F
B0255,FB576,15,F
B0255,FB797,15,F
B0255,FB800,15,F
B0255,FB97,15,F
B0255,FB8559,16,F
B0255,FB1200,16,F
B0255,FB246,16,F
B0255,FB63,16,F
B0255,FB290,16,F
B0255,FB428,16,F
B0255,FB739,16,F
B0255,FB732,17,F
B0255,FB765,17,F
B0255,FB1864,17,F
B0255,FB738,17,F
B0255,FB739,17,F
B0255,FB732,18,F
B0255,FB765,18,F
B0255,FB1864,18,F
B0255,FB738,18,F
B0255,FB529,18,F
B0255,FB642,19,F
B0255,FB677,19,F
B0255,FB678,19,F
B0255,FB261,19,F
B0255,FB266,19,F
B0255,FB671,20,F
B0255,FB674,20,F
B0255,FB563,20,F
B0255,FB566,20,F
B0255,FB261,20,F
B0255,FB266,20,F
B0255,FB8563,20,F
B0255,FB8567,21,F
B0255,FB1200,21,F
B0255,FB246,21,F
B0255,FB91,21,F
B0255,FB92,21,F
B0255,FB699,21,F
B0255,FB692,22,F
B0255,FB19,22,F
B0255,FB775,22,F
B0255,FB66,22,F
B0255,FB627,22,F
B0255,FB630,22,F
B0255,FB13,23,F
B0255,FB18,23,F
B0255,FB61,23,F
