em_no,leg_no,fl_no,dpt_date,dpt_time,dpt_ap,arr_date,arr_time,arr_ap,cls
B0073,15,FB571,8/24/2019,10:30,TGD,8/24/2019,12:20,WXJ,C
B0073,16,FB572,8/24/2019,13:00,WXJ,8/24/2019,14:55,TGD,C
B0073,17,FB19,8/27/2019,10:00,TGD,8/27/2019,11:05,HOM,C
B0073,18,FB775,8/27/2019,11:55,HOM,8/27/2019,13:50,NOU,C
B0073,19,FB66,8/27/2019,14:30,NOU,8/27/2019,16:05,TGD,C
B0073,20,FB247,8/30/2019,9:50,TGD,8/30/2019,11:35,FBX,C
B0073,21,FB252,8/30/2019,12:20,FBX,8/30/2019,14:10,TGD,C
B0074,1,FB377,8/3/2019,12:15,TGD,8/3/2019,13:55,UTC,C
B0074,2,FB378,8/3/2019,14:35,UTC,8/3/2019,16:25,TGD,C
B0074,3,FB23,8/6/2019,12:00,TGD,8/6/2019,13:05,HOM,C
B0074,4,FB767,8/6/2019,14:00,HOM,8/6/2019,16:05,SXA,C
B0074,5,FB770,8/6/2019,16:50,SXA,8/6/2019,18:55,HOM,C
B0074,6,FB529,8/6/2019,19:40,HOM,8/6/2019,20:50,XMJ,C
B0074,7,FB642,8/7/2019,8:25,XMJ,8/7/2019,10:05,TGD,C
B0074,8,FB63,8/7/2019,12:00,TGD,8/7/2019,13:35,NOU,C
B0074,9,FB1174,8/7/2019,14:20,NOU,8/7/2019,15:55,XMQ,C
B0074,10,FB756,8/7/2019,16:35,XMQ,8/7/2019,17:45,TGD,C
B0074,11,FB381,8/10/2019,6:50,TGD,8/10/2019,8:05,YKJ,C
B0074,12,FB384,8/10/2019,8:45,YKJ,8/10/2019,10:05,TGD,C
B0074,13,FB393,8/13/2019,6:55,TGD,8/13/2019,7:55,UYS,C
B0074,14,FB396,8/13/2019,8:35,UYS,8/13/2019,9:40,TGD,C
B0074,15,FB241,8/16/2019,7:25,TGD,8/16/2019,9:15,FBX,C
B0074,16,FB1205,8/16/2019,10:00,FBX,8/16/2019,11:40,SXA,C
B0074,17,FB996,8/16/2019,12:40,SXA,8/16/2019,15:15,TGD,C
B0074,18,FB651,8/19/2019,7:25,TGD,8/19/2019,8:40,SXJ,C
B0074,19,FB654,8/19/2019,9:20,SXJ,8/19/2019,10:40,TGD,C
B0074,20,FB463,8/22/2019,7:35,TGD,8/22/2019,10:05,SXA,C
B0074,21,FB462,8/22/2019,10:55,SXA,8/22/2019,13:30,TGD,C
B0074,22,FB601,8/25/2019,7:35,TGD,8/25/2019,9:15,XMH,C
B0074,23,FB604,8/25/2019,9:55,XMH,8/25/2019,11:35,TGD,C
B0074,24,FB401,8/28/2019,7:50,TGD,8/28/2019,8:55,AXO,C
B0074,25,FB404,8/28/2019,9:35,AXO,8/28/2019,10:45,TGD,C
B0074,26,FB531,8/31/2019,7:45,TGD,8/31/2019,9:00,OAX,C
B0074,27,FB534,8/31/2019,9:45,OAX,8/31/2019,11:05,TGD,C
B0075,1,FB589,8/3/2019,12:25,TGD,8/3/2019,13:50,MYJ,C
B0075,2,FB1644,8/3/2019,15:50,MYJ,8/3/2019,16:40,HOM,C
B0075,3,FB427,8/3/2019,17:20,HOM,8/3/2019,18:35,FBX,C
B0075,4,FB430,8/3/2019,19:15,FBX,8/3/2019,20:35,HOM,C
B0075,5,FB100,8/3/2019,21:35,HOM,8/3/2019,22:50,TGD,C
B0075,6,FB63,8/6/2019,12:00,TGD,8/6/2019,13:35,NOU,C
B0075,7,FB1174,8/6/2019,14:20,NOU,8/6/2019,15:55,XMQ,C
B0075,8,FB756,8/6/2019,16:35,XMQ,8/6/2019,17:45,TGD,C
B0075,9,FB87,8/9/2019,12:00,TGD,8/9/2019,14:50,MMY,C
B0075,10,FB88,8/9/2019,15:35,MMY,8/9/2019,18:25,TGD,C
B0075,11,FB251,8/12/2019,11:30,TGD,8/12/2019,13:20,FBX,C
B0075,12,FB256,8/12/2019,14:05,FBX,8/12/2019,15:55,TGD,C
B0075,13,FB741,8/15/2019,11:25,TGD,8/15/2019,13:00,XBT,C
B0075,14,FB4876,8/15/2019,17:05,XBT,8/15/2019,17:50,NOU,C
B0075,15,FB76,8/15/2019,18:30,NOU,8/15/2019,20:05,TGD,C
B0075,16,FB571,8/18/2019,10:30,TGD,8/18/2019,12:20,WXJ,C
B0075,17,FB572,8/18/2019,13:00,WXJ,8/18/2019,14:55,TGD,C
B0075,18,FB2153,8/21/2019,10:20,TGD,8/21/2019,12:05,NOU,C
B0075,19,FB2154,8/21/2019,13:05,NOU,8/21/2019,14:50,TGD,C
B0075,20,FB753,8/24/2019,10:30,TGD,8/24/2019,11:30,XMQ,C
B0075,21,FB1173,8/24/2019,12:10,XMQ,8/24/2019,13:40,NOU,C
B0075,22,FB290,8/24/2019,14:20,NOU,8/24/2019,16:40,FBX,C
B0075,23,FB428,8/24/2019,17:30,FBX,8/24/2019,18:40,HOM,C
B0075,24,FB1709,8/24/2019,19:35,HOM,8/24/2019,20:50,FBX,C
B0075,25,FB242,8/25/2019,8:00,FBX,8/25/2019,9:45,TGD,C
B0075,26,FB249,8/25/2019,10:30,TGD,8/25/2019,12:20,FBX,C
B0075,27,FB254,8/25/2019,13:15,FBX,8/25/2019,15:00,TGD,C
B0075,28,FB313,8/28/2019,7:55,TGD,8/28/2019,8:50,OSY,C
B0075,29,FB316,8/28/2019,9:35,OSY,8/28/2019,10:45,TGD,C
B0075,30,FB401,8/31/2019,7:50,TGD,8/31/2019,8:55,AXO,C
B0075,31,FB404,8/31/2019,9:40,AXO,8/31/2019,10:50,TGD,C
B0076,1,FB555,8/3/2019,12:30,TGD,8/3/2019,13:50,TXD,C
B0076,2,FB556,8/3/2019,14:30,TXD,8/3/2019,15:55,TGD,C
B0076,3,FB635,8/6/2019,12:00,TGD,8/6/2019,13:35,HWX,C
B0076,4,FB636,8/6/2019,14:20,HWX,8/6/2019,15:55,TGD,C
B0076,5,FB635,8/9/2019,12:00,TGD,8/9/2019,13:35,HWX,C
B0076,6,FB636,8/9/2019,14:20,HWX,8/9/2019,15:55,TGD,C
B0076,7,FB623,8/12/2019,11:55,TGD,8/12/2019,13:40,XSJ,C
B0076,8,FB626,8/12/2019,14:30,XSJ,8/12/2019,16:15,TGD,C
B0076,9,FB563,8/15/2019,11:25,TGD,8/15/2019,12:50,XNZ,C
B0076,10,FB566,8/15/2019,13:35,XNZ,8/15/2019,14:55,TGD,C
B0076,11,FB249,8/18/2019,10:30,TGD,8/18/2019,12:20,FBX,C
B0076,12,FB254,8/18/2019,13:15,FBX,8/18/2019,15:00,TGD,C
B0076,13,FB653,8/21/2019,10:20,TGD,8/21/2019,11:35,SXJ,C
B0076,14,FB656,8/21/2019,12:35,SXJ,8/21/2019,13:55,TGD,C
B0076,15,FB677,8/24/2019,10:45,TGD,8/24/2019,12:10,THJ,C
B0076,16,FB678,8/24/2019,13:00,THJ,8/24/2019,14:25,TGD,C
B0076,17,FB643,8/27/2019,10:00,TGD,8/27/2019,11:40,XMJ,C
B0076,18,FB646,8/27/2019,12:25,XMJ,8/27/2019,14:10,TGD,C
B0076,19,FB403,8/30/2019,9:55,TGD,8/30/2019,11:00,AXO,C
B0076,20,FB406,8/30/2019,11:50,AXO,8/30/2019,13:00,TGD,C
B0077,1,FB25,8/3/2019,13:00,TGD,8/3/2019,14:05,HOM,C
B0077,2,FB990,8/3/2019,15:10,HOM,8/3/2019,16:25,TGD,C
B0077,3,FB87,8/6/2019,12:00,TGD,8/6/2019,14:50,MMY,C
B0077,4,FB88,8/6/2019,15:35,MMY,8/6/2019,18:25,TGD,C
B0077,5,FB63,8/9/2019,12:00,TGD,8/9/2019,13:35,NOU,C
B0077,6,FB290,8/9/2019,14:20,NOU,8/9/2019,16:40,FBX,C
B0077,7,FB428,8/9/2019,17:30,FBX,8/9/2019,18:40,HOM,C
B0077,8,FB529,8/9/2019,19:40,HOM,8/9/2019,20:50,XMJ,C
B0077,9,FB526,8/10/2019,17:30,XMJ,8/10/2019,18:35,HOM,C
B0077,10,FB529,8/10/2019,19:40,HOM,8/10/2019,20:50,XMJ,C
B0077,11,FB642,8/11/2019,8:25,XMJ,8/11/2019,10:05,TGD,C
B0077,12,FB471,8/11/2019,11:35,TGD,8/11/2019,14:15,SXA,C
B0077,13,FB470,8/11/2019,15:00,SXA,8/11/2019,17:40,TGD,C
B0077,14,FB239,8/14/2019,6:25,TGD,8/14/2019,8:15,FBX,C
B0077,15,FB244,8/14/2019,9:00,FBX,8/14/2019,10:45,TGD,C
B0077,16,FB411,8/17/2019,6:25,TGD,8/17/2019,7:35,HOM,C
B0077,17,FB763,8/17/2019,8:15,HOM,8/17/2019,10:20,SXA,C
B0077,18,FB764,8/17/2019,11:10,SXA,8/17/2019,13:10,HOM,C
B0077,19,FB767,8/17/2019,14:00,HOM,8/17/2019,16:05,SXA,C
B0077,20,FB1000,8/18/2019,3:35,SXA,8/18/2019,5:55,TGD,C
B0077,21,FB293,8/18/2019,6:40,TGD,8/18/2019,7:55,OOJ,C
B0077,22,FB294,8/18/2019,8:45,OOJ,8/18/2019,10:00,TGD,C
B0077,23,FB249,8/21/2019,10:30,TGD,8/21/2019,12:20,FBX,C
B0077,24,FB254,8/21/2019,13:15,FBX,8/21/2019,15:00,TGD,C
B0077,25,FB693,8/24/2019,10:45,TGD,8/24/2019,12:20,BCJ,C
B0077,26,FB696,8/24/2019,13:00,BCJ,8/24/2019,14:40,TGD,C
B0077,27,FB793,8/27/2019,10:10,TGD,8/27/2019,11:45,SHO,C
B0077,28,FB796,8/27/2019,12:30,SHO,8/27/2019,14:05,TGD,C
B0077,29,FB19,8/30/2019,10:00,TGD,8/30/2019,11:05,HOM,C
B0077,30,FB775,8/30/2019,11:55,HOM,8/30/2019,13:50,NOU,C
B0077,31,FB66,8/30/2019,14:30,NOU,8/30/2019,16:05,TGD,C
B0078,1,FB991,8/3/2019,13:05,TGD,8/3/2019,14:30,HOM,C
B0078,2,FB777,8/3/2019,15:45,HOM,8/3/2019,17:35,NOU,C
B0078,3,FB578,8/3/2019,18:20,NOU,8/3/2019,20:10,HOM,C
B0078,4,FB416,8/3/2019,20:55,HOM,8/3/2019,22:20,TGD,C
B0078,5,FB535,8/6/2019,12:05,TGD,8/6/2019,13:25,OAX,C
B0078,6,FB536,8/6/2019,14:10,OAX,8/6/2019,15:30,TGD,C
B0078,7,FB23,8/9/2019,12:00,TGD,8/9/2019,13:05,HOM,C
B0078,8,FB2178,8/9/2019,14:10,HOM,8/9/2019,15:30,TGD,C
B0078,9,FB91,8/12/2019,11:55,TGD,8/12/2019,14:45,HUK,C
B0078,10,FB92,8/12/2019,15:30,HUK,8/12/2019,18:25,TGD,C
B0078,11,FB251,8/15/2019,11:30,TGD,8/15/2019,13:20,FBX,C
B0078,12,FB256,8/15/2019,14:05,FBX,8/15/2019,15:55,TGD,C
B0078,13,FB753,8/18/2019,10:30,TGD,8/18/2019,11:30,XMQ,C
B0078,14,FB1173,8/18/2019,12:10,XMQ,8/18/2019,13:40,NOU,C
B0078,15,FB1174,8/18/2019,14:20,NOU,8/18/2019,15:55,XMQ,C
B0078,16,FB756,8/18/2019,16:35,XMQ,8/18/2019,17:45,TGD,C
B0078,17,FB753,8/21/2019,10:30,TGD,8/21/2019,11:30,XMQ,C
B0078,18,FB1173,8/21/2019,12:10,XMQ,8/21/2019,13:40,NOU,C
B0078,19,FB1174,8/21/2019,14:20,NOU,8/21/2019,15:55,XMQ,C
B0078,20,FB756,8/21/2019,16:35,XMQ,8/21/2019,17:45,TGD,C
B0078,21,FB469,8/24/2019,10:45,TGD,8/24/2019,13:20,SXA,C
B0078,22,FB470,8/24/2019,15:00,SXA,8/24/2019,17:40,TGD,C
B0078,23,FB553,8/27/2019,10:15,TGD,8/27/2019,11:35,TXD,C
B0078,24,FB554,8/27/2019,12:20,TXD,8/27/2019,13:45,TGD,C
B0078,25,FB643,8/30/2019,10:00,TGD,8/30/2019,11:40,XMJ,C
B0078,26,FB646,8/30/2019,12:25,XMJ,8/30/2019,14:10,TGD,C
B0079,1,FB573,8/3/2019,13:05,TGD,8/3/2019,14:55,WXJ,C
B0079,2,FB574,8/3/2019,15:35,WXJ,8/3/2019,17:30,TGD,C
B0079,3,FB1893,8/6/2019,12:15,TGD,8/6/2019,13:10,TAN,C
B0079,4,FB1896,8/6/2019,17:20,TAN,8/6/2019,18:20,TGD,C
B0079,5,FB535,8/9/2019,12:05,TGD,8/9/2019,13:25,OAX,C
B0079,6,FB536,8/9/2019,14:10,OAX,8/9/2019,15:30,TGD,C
B0079,7,FB23,8/12/2019,12:00,TGD,8/12/2019,13:05,HOM,C
B0079,8,FB505,8/12/2019,14:10,HOM,8/12/2019,15:15,XMH,C
B0079,9,FB1156,8/12/2019,17:15,XMH,8/12/2019,18:20,HOM,C
B0079,10,FB38,8/12/2019,19:00,HOM,8/12/2019,20:15,TGD,C
B0079,11,FB471,8/15/2019,11:35,TGD,8/15/2019,14:15,SXA,C
B0079,12,FB470,8/15/2019,15:00,SXA,8/15/2019,17:40,TGD,C
B0079,13,FB575,8/18/2019,10:45,TGD,8/18/2019,12:15,HWJ,C
B0079,14,FB576,8/18/2019,12:55,HWJ,8/18/2019,14:30,TGD,C
B0079,15,FB571,8/21/2019,10:30,TGD,8/21/2019,12:20,WXJ,C
B0079,16,FB572,8/21/2019,13:00,WXJ,8/21/2019,14:55,TGD,C
B0079,17,FB21,8/24/2019,11:00,TGD,8/24/2019,12:05,HOM,C
B0079,18,FB26,8/24/2019,13:00,HOM,8/24/2019,14:15,TGD,C
B0079,19,FB653,8/27/2019,10:20,TGD,8/27/2019,11:35,SXJ,C
B0079,20,FB656,8/27/2019,12:35,SXJ,8/27/2019,13:55,TGD,C
B0079,21,FB59,8/30/2019,10:00,TGD,8/30/2019,11:35,NOU,C
B0079,22,FB62,8/30/2019,12:30,NOU,8/30/2019,14:05,TGD,C
B0080,1,FB1101,8/3/2019,13:05,TGD,8/3/2019,14:20,OOJ,C
B0080,2,FB1102,8/3/2019,15:00,OOJ,8/3/2019,16:15,TGD,C
B0080,3,FB473,8/6/2019,12:55,TGD,8/6/2019,15:30,SXA,C
B0080,4,FB472,8/6/2019,16:20,SXA,8/6/2019,18:55,TGD,C
B0080,5,FB1893,8/9/2019,12:15,TGD,8/9/2019,13:10,TAN,C
B0080,6,FB1896,8/9/2019,17:20,TAN,8/9/2019,18:20,TGD,C
B0080,7,FB87,8/12/2019,12:00,TGD,8/12/2019,14:50,MMY,C
B0080,8,FB88,8/12/2019,15:35,MMY,8/12/2019,18:25,TGD,C
B0080,9,FB623,8/15/2019,11:55,TGD,8/15/2019,13:40,XSJ,C
B0080,10,FB626,8/15/2019,14:30,XSJ,8/15/2019,16:15,TGD,C
B0080,11,FB693,8/18/2019,10:45,TGD,8/18/2019,12:20,BCJ,C
B0080,12,FB696,8/18/2019,13:00,BCJ,8/18/2019,14:40,TGD,C
B0080,13,FB677,8/21/2019,10:45,TGD,8/21/2019,12:10,THJ,C
B0080,14,FB678,8/21/2019,13:00,THJ,8/21/2019,14:25,TGD,C
B0080,15,FB395,8/24/2019,11:10,TGD,8/24/2019,12:10,UYS,C
B0080,16,FB398,8/24/2019,12:50,UYS,8/24/2019,13:55,TGD,C
B0080,17,FB2153,8/27/2019,10:20,TGD,8/27/2019,12:05,NOU,C
B0080,18,FB2154,8/27/2019,13:05,NOU,8/27/2019,14:50,TGD,C
B0080,19,FB793,8/30/2019,10:10,TGD,8/30/2019,11:45,SHO,C
B0080,20,FB796,8/30/2019,12:30,SHO,8/30/2019,14:05,TGD,C
B0081,1,FB679,8/3/2019,13:20,TGD,8/3/2019,14:40,THJ,C
B0081,2,FB680,8/3/2019,15:25,THJ,8/3/2019,16:50,TGD,C
B0081,3,FB25,8/6/2019,13:00,TGD,8/6/2019,14:05,HOM,C
B0081,4,FB30,8/6/2019,15:00,HOM,8/6/2019,16:15,TGD,C
B0081,5,FB377,8/9/2019,12:15,TGD,8/9/2019,13:55,UTC,C
B0081,6,FB378,8/9/2019,14:35,UTC,8/9/2019,16:25,TGD,C
B0081,7,FB63,8/12/2019,12:00,TGD,8/12/2019,13:35,NOU,C
B0081,8,FB1174,8/12/2019,14:20,NOU,8/12/2019,15:55,XMQ,C
B0081,9,FB756,8/12/2019,16:35,XMQ,8/12/2019,17:45,TGD,C
B0081,10,FB91,8/15/2019,11:55,TGD,8/15/2019,14:45,HUK,C
B0081,11,FB92,8/15/2019,15:30,HUK,8/15/2019,18:25,TGD,C
B0081,12,FB677,8/18/2019,10:45,TGD,8/18/2019,12:10,THJ,C
B0081,13,FB678,8/18/2019,13:00,THJ,8/18/2019,14:25,TGD,C
B0081,14,FB469,8/21/2019,10:45,TGD,8/21/2019,13:20,SXA,C
B0081,15,FB1864,8/21/2019,14:05,SXA,8/21/2019,16:50,UDJ,C
B0081,16,FB738,8/21/2019,17:35,UDJ,8/21/2019,18:55,HOM,C
B0081,17,FB1709,8/21/2019,19:35,HOM,8/21/2019,20:50,FBX,C
B0081,18,FB242,8/22/2019,8:00,FBX,8/22/2019,9:45,TGD,C
B0081,19,FB663,8/22/2019,11:00,TGD,8/22/2019,12:45,GKU,C
B0081,20,FB666,8/22/2019,13:40,GKU,8/22/2019,15:30,TGD,C
B0081,21,FB463,8/25/2019,7:35,TGD,8/25/2019,10:05,SXA,C
B0081,22,FB462,8/25/2019,10:55,SXA,8/25/2019,13:30,TGD,C
B0081,23,FB15,8/28/2019,8:00,TGD,8/28/2019,9:05,HOM,C
B0081,24,FB735,8/28/2019,9:55,HOM,8/28/2019,11:10,UDJ,C
B0081,25,FB1863,8/28/2019,11:55,UDJ,8/28/2019,14:50,SXA,C
B0081,26,FB1862,8/28/2019,15:35,SXA,8/28/2019,17:25,THJ,C
B0081,27,FB684,8/28/2019,18:05,THJ,8/28/2019,19:30,TGD,C
B0081,28,FB15,8/31/2019,8:00,TGD,8/31/2019,9:05,HOM,C
B0081,29,FB735,8/31/2019,9:55,HOM,8/31/2019,11:10,UDJ,C
B0081,30,FB1863,8/31/2019,11:55,UDJ,8/31/2019,14:50,SXA,C
B0081,31,FB1862,8/31/2019,15:35,SXA,8/31/2019,17:25,THJ,C
B0081,32,FB684,8/31/2019,18:05,THJ,8/31/2019,19:30,TGD,C
B0082,1,FB609,8/3/2019,13:20,TGD,8/3/2019,15:00,XMH,C
B0082,2,FB610,8/3/2019,15:40,XMH,8/3/2019,17:20,TGD,C
B0082,3,FB65,8/6/2019,13:00,TGD,8/6/2019,14:35,NOU,C
B0082,4,FB4875,8/6/2019,15:45,NOU,8/6/2019,16:30,XBT,C
B0082,5,FB1146,8/8/2019,11:30,XBT,8/8/2019,13:30,HOM,C
B0082,6,FB2178,8/8/2019,14:10,HOM,8/8/2019,15:30,TGD,C
B0082,7,FB89,8/11/2019,6:10,TGD,8/11/2019,9:00,HUK,C
B0082,8,FB1748,8/11/2019,11:45,HUK,8/11/2019,14:15,HOM,C
B0082,9,FB30,8/11/2019,15:00,HOM,8/11/2019,16:15,TGD,C
B0082,10,FB985,8/14/2019,6:25,TGD,8/14/2019,7:30,HOM,C
B0082,11,FB96,8/14/2019,8:10,HOM,8/14/2019,9:25,TGD,C
B0082,12,FB985,8/17/2019,6:25,TGD,8/17/2019,7:30,HOM,C
B0082,13,FB96,8/17/2019,8:10,HOM,8/17/2019,9:25,TGD,C
B0082,14,FB985,8/20/2019,6:25,TGD,8/20/2019,7:30,HOM,C
B0082,15,FB96,8/20/2019,8:10,HOM,8/20/2019,9:25,TGD,C
B0082,16,FB985,8/23/2019,6:25,TGD,8/23/2019,7:30,HOM,C
B0082,17,FB96,8/23/2019,8:10,HOM,8/23/2019,9:25,TGD,C
B0082,18,FB293,8/26/2019,6:40,TGD,8/26/2019,7:55,OOJ,C
B0082,19,FB294,8/26/2019,8:45,OOJ,8/26/2019,10:00,TGD,C
B0082,20,FB993,8/29/2019,6:40,TGD,8/29/2019,9:05,SXA,C
B0082,21,FB994,8/29/2019,9:50,SXA,8/29/2019,12:25,TGD,C
B0083,1,FB625,8/3/2019,13:55,TGD,8/3/2019,15:35,XSJ,C
B0083,2,FB628,8/3/2019,16:25,XSJ,8/3/2019,18:15,TGD,C
B0083,3,FB1101,8/6/2019,13:05,TGD,8/6/2019,14:20,OOJ,C
B0083,4,FB1102,8/6/2019,15:00,OOJ,8/6/2019,16:15,TGD,C
B0083,5,FB65,8/9/2019,13:00,TGD,8/9/2019,14:35,NOU,C
B0083,6,FB4875,8/9/2019,15:45,NOU,8/9/2019,16:30,XBT,C
B0083,7,FB4876,8/10/2019,17:05,XBT,8/10/2019,17:50,NOU,C
B0083,8,FB76,8/10/2019,18:30,NOU,8/10/2019,20:05,TGD,C
B0083,9,FB13,8/13/2019,7:00,TGD,8/13/2019,8:05,HOM,C
B0083,10,FB18,8/13/2019,9:00,HOM,8/13/2019,10:10,TGD,C
B0083,11,FB1891,8/16/2019,7:30,TGD,8/16/2019,8:25,TAN,C
B0083,12,FB1896,8/16/2019,17:20,TAN,8/16/2019,18:20,TGD,C
B0083,13,FB601,8/19/2019,7:35,TGD,8/19/2019,9:15,XMH,C
B0083,14,FB604,8/19/2019,9:55,XMH,8/19/2019,11:35,TGD,C
B0083,15,FB531,8/22/2019,7:45,TGD,8/22/2019,9:00,OAX,C
B0083,16,FB534,8/22/2019,9:45,OAX,8/22/2019,11:05,TGD,C
B0083,17,FB531,8/25/2019,7:45,TGD,8/25/2019,9:00,OAX,C
B0083,18,FB534,8/25/2019,9:45,OAX,8/25/2019,11:05,TGD,C
B0083,19,FB53,8/28/2019,8:00,TGD,8/28/2019,9:30,NOU,C
B0083,20,FB56,8/28/2019,10:30,NOU,8/28/2019,12:05,TGD,C
B0083,21,FB53,8/31/2019,8:00,TGD,8/31/2019,9:30,NOU,C
B0083,22,FB56,8/31/2019,10:30,NOU,8/31/2019,12:05,TGD,C
B0084,1,FB27,8/3/2019,14:00,TGD,8/3/2019,15:05,HOM,C
B0084,2,FB32,8/3/2019,16:00,HOM,8/3/2019,17:15,TGD,C
B0084,3,FB991,8/6/2019,13:05,TGD,8/6/2019,14:30,HOM,C
B0084,4,FB990,8/6/2019,15:10,HOM,8/6/2019,16:25,TGD,C
B0084,5,FB1101,8/9/2019,13:05,TGD,8/9/2019,14:20,OOJ,C
B0084,6,FB1102,8/10/2019,14:55,OOJ,8/10/2019,16:10,TGD,C
B0084,7,FB493,8/10/2019,17:05,TGD,8/10/2019,18:15,GKS,C
B0084,8,FB447,8/10/2019,19:00,GKS,8/10/2019,20:25,FBX,C
B0084,9,FB274,8/10/2019,21:10,FBX,8/10/2019,23:00,TGD,C
B0084,10,FB671,8/13/2019,7:00,TGD,8/13/2019,8:25,THJ,C
B0084,11,FB674,8/13/2019,9:05,THJ,8/13/2019,10:25,TGD,C
B0084,12,FB601,8/16/2019,7:35,TGD,8/16/2019,9:15,XMH,C
B0084,13,FB604,8/16/2019,9:55,XMH,8/16/2019,11:35,TGD,C
B0084,14,FB463,8/19/2019,7:35,TGD,8/19/2019,10:05,SXA,C
B0084,15,FB462,8/19/2019,10:55,SXA,8/19/2019,13:30,TGD,C
B0084,16,FB401,8/22/2019,7:50,TGD,8/22/2019,8:55,AXO,C
B0084,17,FB404,8/22/2019,9:35,AXO,8/22/2019,10:45,TGD,C
B0084,18,FB401,8/25/2019,7:50,TGD,8/25/2019,8:55,AXO,C
B0084,19,FB404,8/25/2019,9:35,AXO,8/25/2019,10:45,TGD,C
B0084,20,FB661,8/28/2019,8:15,TGD,8/28/2019,10:00,GKU,C
B0084,21,FB664,8/28/2019,10:50,GKU,8/28/2019,12:40,TGD,C
B0084,22,FB561,8/31/2019,8:10,TGD,8/31/2019,9:35,XNZ,C
B0084,23,FB564,8/31/2019,10:15,XNZ,8/31/2019,11:35,TGD,C
B0085,1,FB257,8/3/2019,14:15,TGD,8/3/2019,16:00,FBX,C
B0085,2,FB262,8/3/2019,16:50,FBX,8/3/2019,18:40,TGD,C
B0085,3,FB573,8/6/2019,13:05,TGD,8/6/2019,14:55,WXJ,C
B0085,4,FB574,8/6/2019,15:35,WXJ,8/6/2019,17:30,TGD,C
B0085,5,FB991,8/9/2019,13:05,TGD,8/9/2019,14:30,HOM,C
B0085,6,FB990,8/9/2019,15:10,HOM,8/9/2019,16:25,TGD,C
B0085,7,FB635,8/12/2019,12:00,TGD,8/12/2019,13:35,HWX,C
B0085,8,FB640,8/12/2019,19:35,HWX,8/12/2019,21:15,TGD,C
B0085,9,FB635,8/15/2019,12:00,TGD,8/15/2019,13:35,HWX,C
B0085,10,FB640,8/15/2019,19:35,HWX,8/15/2019,21:15,TGD,C
B0085,11,FB469,8/18/2019,10:45,TGD,8/18/2019,13:20,SXA,C
B0085,12,FB468,8/18/2019,14:20,SXA,8/18/2019,16:55,TGD,C
B0085,13,FB693,8/21/2019,10:45,TGD,8/21/2019,12:20,BCJ,C
B0085,14,FB696,8/21/2019,13:00,BCJ,8/21/2019,14:40,TGD,C
B0085,15,FB563,8/24/2019,11:25,TGD,8/24/2019,12:50,XNZ,C
B0085,16,FB566,8/24/2019,13:35,XNZ,8/24/2019,14:55,TGD,C
B0085,17,FB571,8/27/2019,10:30,TGD,8/27/2019,12:20,WXJ,C
B0085,18,FB572,8/27/2019,13:00,WXJ,8/27/2019,14:55,TGD,C
B0085,19,FB2153,8/30/2019,10:20,TGD,8/30/2019,12:05,NOU,C
B0085,20,FB2154,8/30/2019,13:05,NOU,8/30/2019,14:50,TGD,C
B0086,1,FB475,8/3/2019,14:30,TGD,8/3/2019,17:00,SXA,C
B0086,2,FB308,8/3/2019,18:00,SXA,8/3/2019,20:10,GKS,C
B0086,3,FB447,8/4/2019,19:00,GKS,8/4/2019,20:25,FBX,C
B0086,4,FB274,8/4/2019,21:10,FBX,8/4/2019,23:00,TGD,C
B0086,5,FB293,8/7/2019,6:40,TGD,8/7/2019,7:55,OOJ,C
B0086,6,FB294,8/7/2019,8:45,OOJ,8/7/2019,10:00,TGD,C
B0086,7,FB393,8/10/2019,6:55,TGD,8/10/2019,7:55,UYS,C
B0086,8,FB396,8/10/2019,8:35,UYS,8/10/2019,9:40,TGD,C
B0086,9,FB93,8/13/2019,7:10,TGD,8/13/2019,8:25,HOM,C
B0086,10,FB523,8/13/2019,9:15,HOM,8/13/2019,10:25,XMJ,C
B0086,11,FB1867,8/13/2019,11:05,XMJ,8/13/2019,12:40,SXA,C
B0086,12,FB766,8/13/2019,14:00,SXA,8/13/2019,16:00,HOM,C
B0086,13,FB737,8/13/2019,17:00,HOM,8/13/2019,18:15,UDJ,C
B0086,14,FB732,8/14/2019,7:50,UDJ,8/14/2019,9:10,HOM,C
B0086,15,FB735,8/14/2019,9:55,HOM,8/14/2019,11:10,UDJ,C
B0086,16,FB1863,8/14/2019,11:55,UDJ,8/14/2019,14:50,SXA,C
B0086,17,FB1862,8/14/2019,15:35,SXA,8/14/2019,17:25,THJ,C
B0086,18,FB684,8/14/2019,18:05,THJ,8/14/2019,19:30,TGD,C
B0086,19,FB239,8/17/2019,6:25,TGD,8/17/2019,8:15,FBX,C
B0086,20,FB244,8/17/2019,9:00,FBX,8/17/2019,10:45,TGD,C
B0086,21,FB293,8/20/2019,6:40,TGD,8/20/2019,7:55,OOJ,C
B0086,22,FB294,8/20/2019,8:45,OOJ,8/20/2019,10:00,TGD,C
B0086,23,FB239,8/23/2019,6:25,TGD,8/23/2019,8:15,FBX,C
B0086,24,FB244,8/23/2019,9:00,FBX,8/23/2019,10:45,TGD,C
B0086,25,FB993,8/26/2019,6:40,TGD,8/26/2019,9:05,SXA,C
B0086,26,FB994,8/26/2019,9:50,SXA,8/26/2019,12:25,TGD,C
