em_no,leg_no,fl_no,dpt_date,dpt_time,dpt_ap,arr_date,arr_time,arr_ap,cls
A0012,19,FA855,8/22/2021,16:10,CTH,8/22/2021,17:55,NKX,F
A0012,20,FA872,8/24/2021,7:55,NKX,8/24/2021,9:00,PLM,F
A0012,21,FA873,8/24/2021,9:40,PLM,8/24/2021,10:50,NKX,F
A0012,22,FA885,8/24/2021,14:30,XGS,8/24/2021,16:50,NKX,F
A0012,23,FA864,8/24/2021,17:30,NKX,8/24/2021,19:15,PXB,F
A0012,24,FA884,8/25/2021,11:30,NKX,8/25/2021,13:50,XGS,D
A0012,25,FA885,8/25/2021,14:30,XGS,8/25/2021,16:50,NKX,F
A0012,26,FA864,8/25/2021,17:30,NKX,8/25/2021,19:15,PXB,F
A0013,1,FA854,8/12/2021,13:50,NKX,8/12/2021,15:30,CTH,F
A0013,2,FA855,8/12/2021,16:10,CTH,8/12/2021,17:55,NKX,D
A0013,3,FA854,8/13/2021,13:50,NKX,8/13/2021,15:30,CTH,F
A0013,4,FA855,8/13/2021,16:10,CTH,8/13/2021,17:55,NKX,F
A0013,5,FA872,8/14/2021,7:55,NKX,8/14/2021,9:00,PLM,F
A0013,6,FA873,8/14/2021,9:40,PLM,8/14/2021,10:50,NKX,F
A0013,7,FA884,8/14/2021,11:30,NKX,8/14/2021,13:50,XGS,D
A0013,8,FA891,8/15/2021,10:30,XGS,8/15/2021,12:50,NKX,F
A0013,9,FA854,8/15/2021,13:50,NKX,8/15/2021,15:30,CTH,F
A0013,10,FA855,8/15/2021,16:10,CTH,8/15/2021,17:55,NKX,F
A0013,11,FA812,8/22/2021,12:20,NKX,8/22/2021,14:05,PDK,F
A0013,12,FA681,8/24/2021,10:10,PGX,8/24/2021,11:40,NKX,F
A0013,13,FA813,8/24/2021,14:50,PDK,8/24/2021,16:40,NKX,F
A0013,14,FA872,8/25/2021,7:55,NKX,8/25/2021,9:00,PLM,D
A0014,1,FA680,8/11/2021,8:00,NKX,8/11/2021,9:30,PGX,D
A0014,2,FA681,8/11/2021,10:10,PGX,8/11/2021,11:40,NKX,F
A0014,3,FA680,8/12/2021,8:00,NKX,8/12/2021,9:30,PGX,D
A0014,4,FA681,8/12/2021,10:10,PGX,8/12/2021,11:40,NKX,F
A0014,5,FA872,8/16/2021,7:55,NKX,8/16/2021,9:00,PLM,F
A0014,6,FA873,8/16/2021,9:40,PLM,8/16/2021,10:50,NKX,F
A0014,7,FA884,8/16/2021,11:30,NKX,8/16/2021,13:50,XGS,F
A0014,8,FA885,8/16/2021,14:30,XGS,8/16/2021,16:50,NKX,F
A0014,9,FA890,8/19/2021,7:30,NKX,8/19/2021,9:50,XGS,F
A0014,10,FA891,8/19/2021,10:30,XGS,8/19/2021,12:50,NKX,F
A0014,11,FA680,8/22/2021,8:00,NKX,8/22/2021,9:30,PGX,F
A0014,12,FA681,8/22/2021,10:10,PGX,8/22/2021,11:40,NKX,F
A0014,13,FA891,8/23/2021,10:30,XGS,8/23/2021,12:50,NKX,D
A0014,14,FA854,8/23/2021,13:50,NKX,8/23/2021,15:30,CTH,D
A0015,1,FA884,8/11/2021,11:30,NKX,8/11/2021,13:50,XGS,D
A0015,2,FA885,8/11/2021,14:30,XGS,8/11/2021,16:50,NKX,F
A0015,3,FA872,8/12/2021,7:55,NKX,8/12/2021,9:00,PLM,F
A0015,4,FA873,8/12/2021,9:40,PLM,8/12/2021,10:50,NKX,F
A0015,5,FA884,8/12/2021,11:30,NKX,8/12/2021,13:50,XGS,F
A0015,6,FA885,8/12/2021,14:30,XGS,8/12/2021,16:50,NKX,F
A0015,7,FA680,8/15/2021,8:00,NKX,8/15/2021,9:30,PGX,F
A0015,8,FA681,8/15/2021,10:10,PGX,8/15/2021,11:40,NKX,F
A0015,9,FA885,8/23/2021,14:30,XGS,8/23/2021,16:50,NKX,F
A0015,10,FA884,8/25/2021,11:30,NKX,8/25/2021,13:50,XGS,F
A0015,11,FA854,8/25/2021,13:50,NKX,8/25/2021,15:30,CTH,D
A0015,12,FA855,8/25/2021,16:10,CTH,8/25/2021,17:55,NKX,F
A0016,1,FA812,8/12/2021,12:20,NKX,8/12/2021,14:05,PDK,F
A0016,2,FA813,8/12/2021,14:50,PDK,8/12/2021,16:40,NKX,F
A0016,3,FA864,8/12/2021,17:30,NKX,8/12/2021,19:15,PXB,F
A0016,4,FA865,8/12/2021,20:00,PXB,8/12/2021,21:45,NKX,F
A0016,5,FA812,8/13/2021,12:20,NKX,8/13/2021,14:05,PDK,F
A0016,6,FA813,8/13/2021,14:50,PDK,8/13/2021,16:40,NKX,F
A0016,7,FA864,8/13/2021,17:30,NKX,8/13/2021,19:15,PXB,F
A0016,8,FA865,8/13/2021,20:00,PXB,8/13/2021,21:45,NKX,F
A0016,9,FA812,8/14/2021,12:20,NKX,8/14/2021,14:05,PDK,F
A0016,10,FA813,8/14/2021,14:50,PDK,8/14/2021,16:40,NKX,F
A0016,11,FA890,8/17/2021,7:30,NKX,8/17/2021,9:50,XGS,F
A0016,12,FA891,8/17/2021,10:30,XGS,8/17/2021,12:50,NKX,F
A0016,13,FA872,8/21/2021,7:55,NKX,8/21/2021,9:00,PLM,F
A0016,14,FA873,8/24/2021,9:40,PLM,8/24/2021,10:50,NKX,D
A0017,1,FA680,8/12/2021,8:00,NKX,8/12/2021,9:30,PGX,F
A0017,2,FA2,8/12/2021,10:10,PGX,8/12/2021,11:40,NKX,F
A0017,3,FA884,8/13/2021,11:30,NKX,8/13/2021,13:50,XGS,F
A0017,4,FA885,8/13/2021,14:30,XGS,8/13/2021,16:50,NKX,F
A0017,5,FA680,8/14/2021,8:00,NKX,8/14/2021,9:30,PGX,F
A0017,6,FA681,8/14/2021,10:10,PGX,8/14/2021,11:40,NKX,F
A0017,7,FA864,8/24/2021,17:30,NKX,8/24/2021,19:15,PXB,D
A0017,8,FA865,8/24/2021,20:00,PXB,8/24/2021,21:45,NKX,F
A0017,9,FA680,8/25/2021,8:00,NKX,8/25/2021,9:30,PGX,F
A0017,10,FA681,8/25/2021,10:10,PGX,8/25/2021,11:40,NKX,F
A0017,11,FA812,8/25/2021,12:20,NKX,8/25/2021,14:05,PDK,F
A0017,12,FA813,8/25/2021,14:50,PDK,8/25/2021,16:40,NKX,F
A0017,13,FA864,8/25/2021,17:30,NKX,8/25/2021,19:15,PXB,D
A0017,14,FA865,8/25/2021,20:00,PXB,8/25/2021,21:45,NKX,F
A0018,1,FA680,8/11/2021,8:00,NKX,8/11/2021,9:30,PGX,D
A0018,2,FA3,8/12/2021,10:25,PGX,8/12/2021,11:40,NKX,F
A0018,3,FA680,8/16/2021,8:00,NKX,8/16/2021,9:30,PGX,F
A0018,4,FA681,8/16/2021,10:10,PGX,8/16/2021,11:40,NKX,F
A0018,5,FA854,8/16/2021,13:50,NKX,8/16/2021,15:30,CTH,F
A0018,6,FA855,8/16/2021,16:10,CTH,8/16/2021,17:55,NKX,F
A0018,7,FA680,8/17/2021,8:00,NKX,8/17/2021,9:30,PGX,F
A0018,8,FA681,8/17/2021,10:10,PGX,8/17/2021,11:40,NKX,F
A0018,9,FA812,8/17/2021,12:20,NKX,8/17/2021,14:05,PDK,F
A0018,10,FA813,8/17/2021,14:50,PDK,8/17/2021,16:40,NKX,D
A0018,11,FA680,8/18/2021,8:00,NKX,8/18/2021,9:30,PGX,F
A0018,12,FA681,8/18/2021,10:10,PGX,8/18/2021,11:40,NKX,F
A0018,13,FA812,8/18/2021,12:20,NKX,8/18/2021,14:05,PDK,F
A0018,14,FA813,8/18/2021,14:50,PDK,8/18/2021,16:40,NKX,F
A0018,15,FA680,8/19/2021,8:00,NKX,8/19/2021,9:30,PGX,F
A0018,16,FA681,8/19/2021,10:10,PGX,8/19/2021,11:40,NKX,F
A0018,17,FA891,8/21/2021,10:30,XGS,8/21/2021,12:50,NKX,F
A0018,18,FA854,8/21/2021,13:50,NKX,8/21/2021,15:30,CTH,F
A0018,19,FA884,8/22/2021,11:30,NKX,8/22/2021,13:50,XGS,F
A0018,20,FA891,8/24/2021,10:30,XGS,8/24/2021,12:50,NKX,D
A0018,21,FA890,8/25/2021,7:30,NKX,8/25/2021,9:50,XGS,D
A0018,22,FA891,8/25/2021,10:30,XGS,8/25/2021,12:50,NKX,D
A0019,1,FA884,8/14/2021,11:30,NKX,8/14/2021,13:50,XGS,D
A0019,2,FA885,8/14/2021,14:30,XGS,8/14/2021,16:50,NKX,F
A0019,3,FA872,8/15/2021,7:55,NKX,8/15/2021,9:00,PLM,F
A0019,4,FA873,8/15/2021,9:40,PLM,8/15/2021,10:50,NKX,F
A0019,5,FA884,8/15/2021,11:30,NKX,8/15/2021,13:50,XGS,F
A0019,6,FA885,8/15/2021,14:30,XGS,8/15/2021,16:50,NKX,F
A0019,7,FA812,8/16/2021,12:20,NKX,8/16/2021,14:05,PDK,F
A0019,8,FA813,8/16/2021,14:50,PDK,8/16/2021,16:40,NKX,F
A0019,9,FA680,8/20/2021,8:00,NKX,8/20/2021,9:30,PGX,D
A0019,10,FA681,8/20/2021,10:10,PGX,8/20/2021,11:40,NKX,D
A0019,11,FA855,8/21/2021,16:10,CTH,8/21/2021,17:55,NKX,F
A0019,12,FA872,8/22/2021,7:55,NKX,8/22/2021,9:00,PLM,F
A0019,13,FA873,8/22/2021,9:40,PLM,8/22/2021,10:50,NKX,D
A0019,14,FA884,8/22/2021,11:30,NKX,8/22/2021,13:50,XGS,D
A0019,15,FA885,8/22/2021,14:30,XGS,8/22/2021,16:50,NKX,F
A0019,16,FA872,8/23/2021,7:55,NKX,8/23/2021,9:00,PLM,F
A0020,1,FA864,8/11/2021,17:30,NKX,8/11/2021,19:15,PXB,F
A0020,2,FA865,8/11/2021,20:00,PXB,8/11/2021,21:45,NKX,F
A0020,3,FA872,8/17/2021,7:55,NKX,8/17/2021,9:00,PLM,F
A0020,4,FA873,8/17/2021,9:40,PLM,8/17/2021,10:50,NKX,F
A0020,5,FA884,8/17/2021,11:30,NKX,8/17/2021,13:50,XGS,F
A0020,6,FA885,8/17/2021,14:30,XGS,8/17/2021,16:50,NKX,F
A0020,7,FA864,8/17/2021,17:30,NKX,8/17/2021,19:15,PXB,F
A0020,8,FA865,8/17/2021,20:00,PXB,8/17/2021,21:45,NKX,F
A0020,9,FA872,8/18/2021,7:55,NKX,8/18/2021,9:00,PLM,F
A0020,10,FA873,8/18/2021,9:40,PLM,8/18/2021,10:50,NKX,F
A0020,11,FA884,8/18/2021,11:30,NKX,8/18/2021,13:50,XGS,F
A0020,12,FA885,8/18/2021,14:30,XGS,8/18/2021,16:50,NKX,F
A0020,13,FA872,8/20/2021,7:55,NKX,8/20/2021,9:00,PLM,F
A0020,14,FA873,8/20/2021,9:40,PLM,8/20/2021,10:50,NKX,F
A0020,15,FA865,8/22/2021,20:00,PXB,8/22/2021,21:45,NKX,F
A0020,16,FA872,8/25/2021,7:55,NKX,8/25/2021,9:00,PLM,F
A0020,17,FA873,8/25/2021,9:40,PLM,8/25/2021,10:50,NKX,F
A0020,18,FA854,8/25/2021,13:50,NKX,8/25/2021,15:30,CTH,F
A0021,1,FA884,8/11/2021,11:30,NKX,8/11/2021,13:50,XGS,F
A0021,2,FA891,8/12/2021,10:30,XGS,8/12/2021,12:50,NKX,F
A0021,3,FA681,8/23/2021,10:10,PGX,8/23/2021,11:40,NKX,F
A0021,4,FA891,8/23/2021,10:30,XGS,8/23/2021,12:50,NKX,D
A0021,5,FA884,8/24/2021,11:30,NKX,8/24/2021,13:50,XGS,F
A0021,6,FA890,8/25/2021,7:30,NKX,8/25/2021,9:50,XGS,F
