em_no,leg_no,fl_no,dpt_date,dpt_time,dpt_ap,arr_date,arr_time,arr_ap,cls
A0016,19,FA872,8/25/2021,7:55,NKX,8/25/2021,9:00,PLM,F
A0016,20,FA873,8/25/2021,9:40,PLM,8/25/2021,10:50,NKX,D
A0017,1,FA680,8/11/2021,8:00,NKX,8/11/2021,9:30,PGX,D
A0017,2,FA3,8/12/2021,10:25,PGX,8/12/2021,11:40,NKX,F
A0017,3,FA680,8/13/2021,8:00,NKX,8/13/2021,9:30,PGX,F
A0017,4,FA681,8/13/2021,10:10,PGX,8/13/2021,11:40,NKX,F
A0017,5,FA680,8/14/2021,8:00,NKX,8/14/2021,9:30,PGX,F
A0017,6,FA681,8/14/2021,10:10,PGX,8/14/2021,11:40,NKX,F
A0017,7,FA884,8/15/2021,11:30,NKX,8/15/2021,13:50,XGS,F
A0017,8,FA885,8/15/2021,14:30,XGS,8/15/2021,16:50,NKX,F
A0017,9,FA812,8/16/2021,12:20,NKX,8/16/2021,14:05,PDK,F
A0017,10,FA813,8/17/2021,14:50,PDK,8/17/2021,16:40,NKX,F
A0017,11,FA872,8/18/2021,7:55,NKX,8/18/2021,9:00,PLM,F
A0017,12,FA873,8/19/2021,9:40,PLM,8/19/2021,10:50,NKX,F
A0017,13,FA884,8/20/2021,11:30,NKX,8/20/2021,13:50,XGS,F
A0017,14,FA885,8/20/2021,14:30,XGS,8/20/2021,16:50,NKX,F
A0017,15,FA884,8/21/2021,11:30,NKX,8/21/2021,13:50,XGS,F
A0017,16,FA885,8/21/2021,14:30,XGS,8/21/2021,16:50,NKX,F
A0017,17,FA884,8/22/2021,11:30,NKX,8/22/2021,13:50,XGS,F
A0017,18,FA885,8/22/2021,14:30,XGS,8/22/2021,16:50,NKX,F
A0017,19,FA890,8/23/2021,7:30,NKX,8/23/2021,9:50,XGS,F
A0017,20,FA891,8/23/2021,10:30,XGS,8/23/2021,12:50,NKX,F
A0017,21,FA872,8/24/2021,7:55,NKX,8/24/2021,9:00,PLM,F
A0017,22,FA873,8/25/2021,9:40,PLM,8/25/2021,10:50,NKX,F
A0018,1,FA812,8/11/2021,12:20,NKX,8/11/2021,14:05,PDK,D
A0018,2,FA813,8/12/2021,14:50,PDK,8/12/2021,16:40,NKX,F
A0018,3,FA864,8/13/2021,17:30,NKX,8/13/2021,19:15,PXB,F
A0018,4,FA865,8/14/2021,20:00,PXB,8/14/2021,21:45,NKX,F
A0018,5,FA812,8/15/2021,12:20,NKX,8/15/2021,14:05,PDK,F
A0018,6,FA813,8/16/2021,14:50,PDK,8/16/2021,16:40,NKX,F
A0018,7,FA890,8/17/2021,7:30,NKX,8/17/2021,9:50,XGS,F
A0018,8,FA891,8/17/2021,10:30,XGS,8/17/2021,12:50,NKX,F
A0018,9,FA890,8/18/2021,7:30,NKX,8/18/2021,9:50,XGS,F
A0018,10,FA891,8/18/2021,10:30,XGS,8/18/2021,12:50,NKX,F
A0018,11,FA884,8/19/2021,11:30,NKX,8/19/2021,13:50,XGS,F
A0018,12,FA885,8/19/2021,14:30,XGS,8/19/2021,16:50,NKX,F
A0018,13,FA812,8/20/2021,12:20,NKX,8/20/2021,14:05,PDK,F
A0018,14,FA813,8/21/2021,14:50,PDK,8/21/2021,16:40,NKX,F
A0018,15,FA812,8/22/2021,12:20,NKX,8/22/2021,14:05,PDK,F
A0018,16,FA813,8/23/2021,14:50,PDK,8/23/2021,16:40,NKX,F
A0018,17,FA864,8/24/2021,17:30,NKX,8/24/2021,19:15,PXB,F
A0018,18,FA865,8/25/2021,20:00,PXB,8/25/2021,21:45,NKX,F
A0019,1,FA812,8/11/2021,12:20,NKX,8/11/2021,14:05,PDK,F
A0019,2,FA813,8/11/2021,14:50,PDK,8/11/2021,16:40,NKX,F
A0019,3,FA872,8/12/2021,7:55,NKX,8/12/2021,9:00,PLM,F
A0019,4,FA873,8/12/2021,9:40,PLM,8/12/2021,10:50,NKX,F
A0019,5,FA884,8/12/2021,11:30,NKX,8/12/2021,13:50,XGS,F
A0019,6,FA885,8/13/2021,14:30,XGS,8/13/2021,16:50,NKX,F
A0019,7,FA864,8/14/2021,17:30,NKX,8/14/2021,19:15,PXB,F
A0019,8,FA865,8/15/2021,20:00,PXB,8/15/2021,21:45,NKX,F
A0019,9,FA864,8/16/2021,17:30,NKX,8/16/2021,19:15,PXB,F
A0019,10,FA865,8/17/2021,20:00,PXB,8/17/2021,21:45,NKX,F
A0019,11,FA864,8/18/2021,17:30,NKX,8/18/2021,19:15,PXB,F
A0019,12,FA865,8/19/2021,20:00,PXB,8/19/2021,21:45,NKX,F
A0019,13,FA864,8/20/2021,17:30,NKX,8/20/2021,19:15,PXB,F
A0019,14,FA865,8/21/2021,20:00,PXB,8/21/2021,21:45,NKX,F
A0019,15,FA854,8/22/2021,13:50,NKX,8/22/2021,15:30,CTH,F
A0019,16,FA855,8/22/2021,16:10,CTH,8/22/2021,17:55,NKX,F
A0019,17,FA872,8/23/2021,7:55,NKX,8/23/2021,9:00,PLM,F
A0019,18,FA873,8/24/2021,9:40,PLM,8/24/2021,10:50,NKX,F
A0019,19,FA680,8/25/2021,8:00,NKX,8/25/2021,9:30,PGX,F
A0019,20,FA681,8/25/2021,10:10,PGX,8/25/2021,11:40,NKX,F
A0020,1,FA884,8/11/2021,11:30,NKX,8/11/2021,13:50,XGS,F
A0020,2,FA885,8/11/2021,14:30,XGS,8/11/2021,16:50,NKX,F
A0020,3,FA680,8/12/2021,8:00,NKX,8/12/2021,9:30,PGX,F
A0020,4,FA681,8/12/2021,10:10,PGX,8/12/2021,11:40,NKX,F
A0020,5,FA812,8/12/2021,12:20,NKX,8/12/2021,14:05,PDK,F
A0020,6,FA813,8/13/2021,14:50,PDK,8/13/2021,16:40,NKX,F
A0020,7,FA872,8/14/2021,7:55,NKX,8/14/2021,9:00,PLM,F
A0020,8,FA873,8/15/2021,9:40,PLM,8/15/2021,10:50,NKX,F
A0020,9,FA854,8/16/2021,13:50,NKX,8/16/2021,15:30,CTH,F
A0020,10,FA855,8/16/2021,16:10,CTH,8/16/2021,17:55,NKX,F
A0020,11,FA812,8/17/2021,12:20,NKX,8/17/2021,14:05,PDK,F
A0020,12,FA813,8/18/2021,14:50,PDK,8/18/2021,16:40,NKX,F
A0020,13,FA864,8/19/2021,17:30,NKX,8/19/2021,19:15,PXB,F
A0020,14,FA865,8/20/2021,20:00,PXB,8/20/2021,21:45,NKX,F
A0020,15,FA812,8/21/2021,12:20,NKX,8/21/2021,14:05,PDK,F
A0020,16,FA813,8/22/2021,14:50,PDK,8/22/2021,16:40,NKX,F
A0020,17,FA812,8/23/2021,12:20,NKX,8/23/2021,14:05,PDK,F
A0020,18,FA813,8/24/2021,14:50,PDK,8/24/2021,16:40,NKX,F
A0020,19,FA884,8/25/2021,11:30,NKX,8/25/2021,13:50,XGS,F
A0020,20,FA885,8/25/2021,14:30,XGS,8/25/2021,16:50,NKX,F
A0021,1,FA884,8/11/2021,11:30,NKX,8/11/2021,13:50,XGS,D
A0021,2,FA891,8/12/2021,10:30,XGS,8/12/2021,12:50,NKX,F
A0021,3,FA854,8/13/2021,13:50,NKX,8/13/2021,15:30,CTH,F
A0021,4,FA855,8/13/2021,16:10,CTH,8/13/2021,17:55,NKX,F
A0021,5,FA854,8/14/2021,13:50,NKX,8/14/2021,15:30,CTH,F
A0021,6,FA855,8/14/2021,16:10,CTH,8/14/2021,17:55,NKX,F
A0021,7,FA680,8/15/2021,8:00,NKX,8/15/2021,9:30,PGX,F
A0021,8,FA681,8/15/2021,10:10,PGX,8/15/2021,11:40,NKX,F
A0021,9,FA680,8/16/2021,8:00,NKX,8/16/2021,9:30,PGX,F
A0021,10,FA681,8/16/2021,10:10,PGX,8/16/2021,11:40,NKX,F
A0021,11,FA864,8/17/2021,17:30,NKX,8/17/2021,19:15,PXB,F
A0021,12,FA865,8/18/2021,20:00,PXB,8/18/2021,21:45,NKX,F
A0021,13,FA872,8/19/2021,7:55,NKX,8/19/2021,9:00,PLM,F
A0021,14,FA873,8/20/2021,9:40,PLM,8/20/2021,10:50,NKX,F
A0021,15,FA872,8/21/2021,7:55,NKX,8/21/2021,9:00,PLM,F
A0021,16,FA873,8/22/2021,9:40,PLM,8/22/2021,10:50,NKX,F
A0021,17,FA854,8/23/2021,13:50,NKX,8/23/2021,15:30,CTH,F
A0021,18,FA855,8/23/2021,16:10,CTH,8/23/2021,17:55,NKX,F
A0021,19,FA884,8/24/2021,11:30,NKX,8/24/2021,13:50,XGS,F
A0021,20,FA885,8/24/2021,14:30,XGS,8/24/2021,16:50,NKX,F
A0021,21,FA890,8/25/2021,7:30,NKX,8/25/2021,9:50,XGS,F
A0021,22,FA891,8/25/2021,10:30,XGS,8/25/2021,12:50,NKX,F
