em_no,leg_no,fl_no,dpt_date,dpt_time,dpt_ap,arr_date,arr_time,arr_ap,cls
B0178,128,FB293,8/20/2019,6:40,TGD,8/20/2019,7:55,OOJ,C
B0178,129,FB294,8/20/2019,8:45,OOJ,8/20/2019,10:00,TGD,C
B0178,130,FB677,8/20/2019,10:45,TGD,8/20/2019,12:10,THJ,C
B0178,131,FB678,8/20/2019,13:00,THJ,8/20/2019,14:25,TGD,C
B0178,132,FB697,8/20/2019,15:25,TGD,8/20/2019,17:00,BCJ,C
B0178,133,FB700,8/20/2019,17:40,BCJ,8/20/2019,19:20,TGD,C
B0178,134,FB539,8/20/2019,20:00,TGD,8/20/2019,21:20,OAX,C
B0178,135,FB532,8/21/2019,7:35,OAX,8/21/2019,8:55,TGD,C
B0178,136,FB315,8/21/2019,9:40,TGD,8/21/2019,10:40,OSY,C
B0178,137,FB1181,8/21/2019,11:30,OSY,8/21/2019,12:55,NOU,C
B0178,138,FB1182,8/21/2019,13:45,NOU,8/21/2019,15:15,OSY,C
B0178,139,FB320,8/21/2019,16:00,OSY,8/21/2019,17:10,TGD,C
B0178,140,FB2145,8/21/2019,17:50,TGD,8/21/2019,19:55,FBX,C
B0178,141,FB272,8/21/2019,20:45,FBX,8/21/2019,22:30,TGD,C
B0178,142,FB89,8/22/2019,6:10,TGD,8/22/2019,9:00,HUK,C
B0178,143,FB1748,8/22/2019,11:45,HUK,8/22/2019,14:15,HOM,C
B0178,144,FB30,8/22/2019,15:00,HOM,8/22/2019,16:15,TGD,C
B0178,145,FB265,8/22/2019,17:00,TGD,8/22/2019,18:50,FBX,C
B0178,146,FB270,8/22/2019,19:40,FBX,8/22/2019,21:25,TGD,C
B0178,147,FB999,8/22/2019,22:55,TGD,8/23/2019,1:35,SXA,C
B0178,148,FB1000,8/23/2019,3:35,SXA,8/23/2019,5:55,TGD,C
B0178,149,FB293,8/23/2019,6:40,TGD,8/23/2019,7:55,OOJ,C
B0178,150,FB294,8/23/2019,8:45,OOJ,8/23/2019,10:00,TGD,C
B0178,151,FB693,8/23/2019,10:45,TGD,8/23/2019,12:20,BCJ,C
B0178,152,FB696,8/23/2019,13:00,BCJ,8/23/2019,14:40,TGD,C
B0178,153,FB697,8/23/2019,15:25,TGD,8/23/2019,17:00,BCJ,C
B0178,154,FB700,8/23/2019,17:40,BCJ,8/23/2019,19:20,TGD,C
B0178,155,FB79,8/23/2019,20:00,TGD,8/23/2019,21:35,NOU,C
B0178,156,FB50,8/24/2019,7:30,NOU,8/24/2019,9:05,TGD,C
B0178,157,FB247,8/24/2019,9:50,TGD,8/24/2019,11:35,FBX,C
B0178,158,FB252,8/24/2019,12:20,FBX,8/24/2019,14:10,TGD,C
B0178,159,FB645,8/24/2019,14:50,TGD,8/24/2019,16:30,XMJ,C
B0178,160,FB648,8/24/2019,17:20,XMJ,8/24/2019,19:05,TGD,C
B0178,161,FB273,8/24/2019,19:45,TGD,8/24/2019,21:40,FBX,C
B0178,162,FB240,8/25/2019,7:00,FBX,8/25/2019,8:40,TGD,C
B0178,163,FB675,8/25/2019,9:20,TGD,8/25/2019,10:45,THJ,C
B0178,164,FB1861,8/25/2019,11:25,THJ,8/25/2019,13:20,SXA,C
B0178,165,FB766,8/25/2019,14:00,SXA,8/25/2019,16:00,HOM,C
B0178,166,FB34,8/25/2019,17:00,HOM,8/25/2019,18:15,TGD,C
B0178,167,FB649,8/25/2019,18:55,TGD,8/25/2019,20:40,XMJ,C
B0178,168,FB522,8/26/2019,7:35,XMJ,8/26/2019,8:40,HOM,C
B0178,169,FB735,8/26/2019,9:55,HOM,8/26/2019,11:10,UDJ,C
B0178,170,FB1863,8/26/2019,11:55,UDJ,8/26/2019,14:50,SXA,C
B0178,171,FB1862,8/26/2019,15:35,SXA,8/26/2019,17:25,THJ,C
B0178,172,FB684,8/26/2019,18:05,THJ,8/26/2019,19:30,TGD,C
B0178,173,FB659,8/26/2019,20:10,TGD,8/26/2019,21:30,SXJ,C
B0178,174,FB652,8/27/2019,7:10,SXJ,8/27/2019,8:25,TGD,C
B0178,175,FB675,8/27/2019,9:20,TGD,8/27/2019,10:45,THJ,C
B0178,176,FB1861,8/27/2019,11:25,THJ,8/27/2019,13:20,SXA,C
B0178,177,FB766,8/27/2019,14:00,SXA,8/27/2019,16:00,HOM,C
B0178,178,FB34,8/27/2019,17:00,HOM,8/27/2019,18:15,TGD,C
B0178,179,FB569,8/27/2019,18:55,TGD,8/27/2019,20:15,XNZ,C
B0178,180,FB562,8/28/2019,7:35,XNZ,8/28/2019,8:55,TGD,C
B0178,181,FB585,8/28/2019,9:40,TGD,8/28/2019,11:05,MYJ,C
B0178,182,FB590,8/28/2019,11:50,MYJ,8/28/2019,13:20,TGD,C
B0178,183,FB27,8/28/2019,14:00,TGD,8/28/2019,15:05,HOM,C
B0178,184,FB777,8/28/2019,15:45,HOM,8/28/2019,17:35,NOU,C
B0178,185,FB578,8/28/2019,18:20,NOU,8/28/2019,20:10,HOM,C
B0178,186,FB416,8/28/2019,20:55,HOM,8/28/2019,22:20,TGD,C
B0178,187,FB89,8/29/2019,6:10,TGD,8/29/2019,9:00,HUK,C
B0178,188,FB1748,8/29/2019,11:45,HUK,8/29/2019,14:15,HOM,C
B0178,189,FB30,8/29/2019,15:00,HOM,8/29/2019,16:15,TGD,C
B0178,190,FB73,8/29/2019,17:00,TGD,8/29/2019,18:35,NOU,C
B0178,191,FB78,8/29/2019,19:30,NOU,8/29/2019,21:05,TGD,C
B0178,192,FB999,8/29/2019,22:55,TGD,8/30/2019,1:35,SXA,C
B0178,193,FB1000,8/30/2019,3:35,SXA,8/30/2019,5:55,TGD,C
B0178,194,FB993,8/30/2019,6:40,TGD,8/30/2019,9:05,SXA,C
B0178,195,FB994,8/30/2019,9:50,SXA,8/30/2019,12:25,TGD,C
B0178,196,FB991,8/30/2019,13:05,TGD,8/30/2019,14:30,HOM,C
B0178,197,FB990,8/30/2019,15:10,HOM,8/30/2019,16:25,TGD,C
B0178,198,FB493,8/30/2019,17:05,TGD,8/30/2019,18:15,GKS,C
B0178,199,FB447,8/30/2019,19:00,GKS,8/30/2019,20:25,FBX,C
B0178,200,FB274,8/30/2019,21:10,FBX,8/30/2019,23:00,TGD,C
B0178,201,FB89,8/31/2019,6:10,TGD,8/31/2019,9:00,HUK,C
B0178,202,FB1748,8/31/2019,11:45,HUK,8/31/2019,14:15,HOM,C
B0178,203,FB30,8/31/2019,15:00,HOM,8/31/2019,16:15,TGD,C
B0178,204,FB265,8/31/2019,17:00,TGD,8/31/2019,18:50,FBX,C
B0178,205,FB270,8/31/2019,19:40,FBX,8/31/2019,21:25,TGD,C
B0179,1,FB293,8/1/2019,6:40,TGD,8/1/2019,7:55,OOJ,C
B0179,2,FB294,8/1/2019,8:45,OOJ,8/1/2019,10:00,TGD,C
B0179,3,FB469,8/1/2019,10:45,TGD,8/1/2019,13:20,SXA,C
B0179,4,FB766,8/1/2019,14:00,SXA,8/1/2019,16:00,HOM,C
B0179,5,FB549,8/1/2019,16:50,HOM,8/1/2019,18:00,XSJ,C
B0179,6,FB552,8/1/2019,18:40,XSJ,8/1/2019,19:50,HOM,C
B0179,7,FB416,8/1/2019,20:55,HOM,8/1/2019,22:20,TGD,C
B0179,8,FB239,8/2/2019,6:25,TGD,8/2/2019,8:15,FBX,C
B0179,9,FB244,8/2/2019,9:00,FBX,8/2/2019,10:45,TGD,C
B0179,10,FB741,8/2/2019,11:25,TGD,8/2/2019,13:00,XBT,C
B0179,11,FB742,8/2/2019,13:40,XBT,8/2/2019,15:25,TGD,C
B0179,12,FB567,8/2/2019,16:05,TGD,8/2/2019,17:25,XNZ,C
B0179,13,FB570,8/2/2019,18:05,XNZ,8/2/2019,19:30,TGD,C
B0179,14,FB659,8/2/2019,20:10,TGD,8/2/2019,21:30,SXJ,C
B0179,15,FB652,8/3/2019,7:10,SXJ,8/3/2019,8:25,TGD,C
B0179,16,FB995,8/3/2019,9:20,TGD,8/3/2019,11:55,SXA,C
B0179,17,FB1208,8/3/2019,12:40,SXA,8/3/2019,14:25,FBX,C
B0179,18,FB258,8/3/2019,15:05,FBX,8/3/2019,16:55,TGD,C
B0179,19,FB557,8/3/2019,17:40,TGD,8/3/2019,19:00,TXD,C
B0179,20,FB558,8/3/2019,19:45,TXD,8/3/2019,21:10,TGD,C
B0179,21,FB999,8/3/2019,22:55,TGD,8/4/2019,1:35,SXA,C
B0179,22,FB1000,8/4/2019,3:35,SXA,8/4/2019,5:55,TGD,C
B0179,23,FB993,8/4/2019,6:40,TGD,8/4/2019,9:05,SXA,C
B0179,24,FB994,8/4/2019,9:50,SXA,8/4/2019,12:25,TGD,C
B0179,25,FB1101,8/4/2019,13:05,TGD,8/4/2019,14:20,OOJ,C
B0179,26,FB1102,8/4/2019,15:00,OOJ,8/4/2019,16:15,TGD,C
B0179,27,FB35,8/4/2019,17:00,TGD,8/4/2019,18:10,HOM,C
B0179,28,FB38,8/4/2019,19:00,HOM,8/4/2019,20:15,TGD,C
B0179,29,FB99,8/4/2019,21:00,TGD,8/4/2019,22:20,HOM,C
B0179,30,FB94,8/5/2019,7:00,HOM,8/5/2019,8:10,TGD,C
B0179,31,FB281,8/5/2019,8:50,TGD,8/5/2019,10:05,OXU,C
B0179,32,FB282,8/5/2019,10:50,OXU,8/5/2019,12:05,TGD,C
B0179,33,FB473,8/5/2019,12:55,TGD,8/5/2019,15:30,SXA,C
B0179,34,FB472,8/5/2019,16:20,SXA,8/5/2019,18:55,TGD,C
B0179,35,FB687,8/5/2019,19:35,TGD,8/5/2019,21:00,THJ,C
B0179,36,FB672,8/6/2019,7:35,THJ,8/6/2019,9:00,TGD,C
B0179,37,FB315,8/6/2019,9:40,TGD,8/6/2019,10:40,OSY,C
B0179,38,FB1181,8/6/2019,11:30,OSY,8/6/2019,12:55,NOU,C
B0179,39,FB1182,8/6/2019,13:45,NOU,8/6/2019,15:15,OSY,C
B0179,40,FB320,8/6/2019,16:00,OSY,8/6/2019,17:10,TGD,C
B0179,41,FB2145,8/6/2019,17:50,TGD,8/6/2019,19:55,FBX,C
B0179,42,FB272,8/6/2019,20:45,FBX,8/6/2019,22:30,TGD,C
B0179,43,FB89,8/7/2019,6:10,TGD,8/7/2019,9:00,HUK,C
B0179,44,FB1748,8/7/2019,11:45,HUK,8/7/2019,14:15,HOM,C
B0179,45,FB30,8/7/2019,15:00,HOM,8/7/2019,16:15,TGD,C
B0179,46,FB265,8/7/2019,17:00,TGD,8/7/2019,18:50,FBX,C
B0179,47,FB270,8/7/2019,19:40,FBX,8/7/2019,21:25,TGD,C
B0179,48,FB999,8/7/2019,22:55,TGD,8/8/2019,1:35,SXA,C
B0179,49,FB1000,8/8/2019,3:35,SXA,8/8/2019,5:55,TGD,C
B0179,50,FB993,8/8/2019,6:40,TGD,8/8/2019,9:05,SXA,C
B0179,51,FB994,8/8/2019,9:50,SXA,8/8/2019,12:25,TGD,C
B0179,52,FB991,8/8/2019,13:05,TGD,8/8/2019,14:30,HOM,C
B0179,53,FB990,8/8/2019,15:10,HOM,8/8/2019,16:25,TGD,C
B0179,54,FB493,8/8/2019,17:05,TGD,8/8/2019,18:15,GKS,C
B0179,55,FB447,8/8/2019,19:00,GKS,8/8/2019,20:25,FBX,C
B0179,56,FB274,8/8/2019,21:10,FBX,8/8/2019,23:00,TGD,C
B0179,57,FB89,8/9/2019,6:10,TGD,8/9/2019,9:00,HUK,C
B0179,58,FB1748,8/9/2019,11:45,HUK,8/9/2019,14:15,HOM,C
B0179,59,FB30,8/9/2019,15:00,HOM,8/9/2019,16:15,TGD,C
B0179,60,FB73,8/9/2019,17:00,TGD,8/9/2019,18:35,NOU,C
B0179,61,FB78,8/9/2019,19:30,NOU,8/9/2019,21:05,TGD,C
B0179,62,FB999,8/9/2019,22:55,TGD,8/10/2019,1:35,SXA,C
B0179,63,FB1000,8/10/2019,3:35,SXA,8/10/2019,5:55,TGD,C
B0179,64,FB993,8/10/2019,6:40,TGD,8/10/2019,9:05,SXA,C
B0179,65,FB994,8/10/2019,9:50,SXA,8/10/2019,12:25,TGD,C
B0179,66,FB991,8/10/2019,13:05,TGD,8/10/2019,14:30,HOM,C
B0179,67,FB990,8/10/2019,15:10,HOM,8/10/2019,16:25,TGD,C
B0179,68,FB493,8/10/2019,17:05,TGD,8/10/2019,18:15,GKS,C
B0179,69,FB447,8/10/2019,19:00,GKS,8/10/2019,20:25,FBX,C
B0179,70,FB274,8/10/2019,21:10,FBX,8/10/2019,23:00,TGD,C
B0179,71,FB89,8/11/2019,6:10,TGD,8/11/2019,9:00,HUK,C
B0179,72,FB1748,8/11/2019,11:45,HUK,8/11/2019,14:15,HOM,C
B0179,73,FB30,8/11/2019,15:00,HOM,8/11/2019,16:15,TGD,C
B0179,74,FB35,8/11/2019,17:00,TGD,8/11/2019,18:10,HOM,C
B0179,75,FB38,8/11/2019,19:00,HOM,8/11/2019,20:15,TGD,C
B0179,76,FB1099,8/11/2019,21:00,TGD,8/11/2019,22:50,TUK,C
B0179,77,FB454,8/12/2019,10:00,TUK,8/12/2019,11:45,TGD,C
B0179,78,FB589,8/12/2019,12:25,TGD,8/12/2019,13:50,MYJ,C
B0179,79,FB592,8/12/2019,14:40,MYJ,8/12/2019,16:10,TGD,C
B0179,80,FB265,8/12/2019,17:00,TGD,8/12/2019,18:50,FBX,C
B0179,81,FB270,8/12/2019,19:40,FBX,8/12/2019,21:25,TGD,C
B0179,82,FB89,8/13/2019,6:10,TGD,8/13/2019,9:00,HUK,C
B0179,83,FB1748,8/13/2019,11:45,HUK,8/13/2019,14:15,HOM,C
B0179,84,FB30,8/13/2019,15:00,HOM,8/13/2019,16:15,TGD,C
B0179,85,FB265,8/13/2019,17:00,TGD,8/13/2019,18:50,FBX,C
B0179,86,FB270,8/13/2019,19:40,FBX,8/13/2019,21:25,TGD,C
B0179,87,FB999,8/13/2019,22:55,TGD,8/14/2019,1:35,SXA,C
B0179,88,FB1000,8/14/2019,3:35,SXA,8/14/2019,5:55,TGD,C
B0179,89,FB293,8/14/2019,6:40,TGD,8/14/2019,7:55,OOJ,C
B0179,90,FB294,8/14/2019,8:45,OOJ,8/14/2019,10:00,TGD,C
B0179,91,FB469,8/14/2019,10:45,TGD,8/14/2019,13:20,SXA,C
B0179,92,FB766,8/14/2019,14:00,SXA,8/14/2019,16:00,HOM,C
B0179,93,FB737,8/14/2019,17:00,HOM,8/14/2019,18:15,UDJ,C
B0179,94,FB740,8/14/2019,18:55,UDJ,8/14/2019,20:20,HOM,C
B0179,95,FB98,8/14/2019,21:10,HOM,8/14/2019,22:30,TGD,C
B0179,96,FB89,8/15/2019,6:10,TGD,8/15/2019,9:00,HUK,C
B0179,97,FB1748,8/15/2019,11:45,HUK,8/15/2019,14:15,HOM,C
B0179,98,FB30,8/15/2019,15:00,HOM,8/15/2019,16:15,TGD,C
B0179,99,FB73,8/15/2019,17:00,TGD,8/15/2019,18:35,NOU,C
B0179,100,FB78,8/15/2019,19:30,NOU,8/15/2019,21:05,TGD,C
B0179,101,FB999,8/15/2019,22:55,TGD,8/16/2019,1:35,SXA,C
B0179,102,FB8558,8/16/2019,4:50,SXA,8/16/2019,7:00,TGD,C
B0179,103,FB531,8/16/2019,7:45,TGD,8/16/2019,9:00,OAX,C
B0179,104,FB534,8/16/2019,9:45,OAX,8/16/2019,11:05,TGD,C
B0179,105,FB623,8/16/2019,11:55,TGD,8/16/2019,13:40,XSJ,C
B0179,106,FB626,8/16/2019,14:30,XSJ,8/16/2019,16:15,TGD,C
B0179,107,FB35,8/16/2019,17:00,TGD,8/16/2019,18:10,HOM,C
B0179,108,FB38,8/16/2019,19:00,HOM,8/16/2019,20:15,TGD,C
B0179,109,FB99,8/16/2019,21:00,TGD,8/16/2019,22:20,HOM,C
B0179,110,FB8559,8/17/2019,0:05,HOM,8/17/2019,2:05,SXA,C
B0179,111,FB1000,8/17/2019,3:35,SXA,8/17/2019,5:55,TGD,C
B0179,112,FB293,8/17/2019,6:40,TGD,8/17/2019,7:55,OOJ,C
B0179,113,FB294,8/17/2019,8:45,OOJ,8/17/2019,10:00,TGD,C
B0179,114,FB693,8/17/2019,10:45,TGD,8/17/2019,12:20,BCJ,C
B0179,115,FB696,8/17/2019,13:00,BCJ,8/17/2019,14:40,TGD,C
B0179,116,FB697,8/17/2019,15:25,TGD,8/17/2019,17:00,BCJ,C
B0179,117,FB700,8/17/2019,17:40,BCJ,8/17/2019,19:20,TGD,C
B0179,118,FB479,8/17/2019,20:00,TGD,8/17/2019,22:30,SXA,C
B0179,119,FB1200,8/18/2019,7:05,SXA,8/18/2019,8:40,FBX,C
B0179,120,FB246,8/18/2019,9:25,FBX,8/18/2019,11:10,TGD,C
B0179,121,FB91,8/18/2019,11:55,TGD,8/18/2019,14:45,HUK,C
B0179,122,FB92,8/18/2019,15:30,HUK,8/18/2019,18:25,TGD,C
B0179,123,FB799,8/18/2019,19:10,TGD,8/18/2019,20:45,SHO,C
B0179,124,FB792,8/19/2019,7:35,SHO,8/19/2019,9:10,TGD,C
B0179,125,FB981,8/19/2019,9:50,TGD,8/19/2019,11:40,TUK,C
B0179,126,FB456,8/19/2019,15:40,TUK,8/19/2019,17:25,TGD,C
B0179,127,FB657,8/19/2019,18:05,TGD,8/19/2019,19:20,SXJ,C
B0179,128,FB660,8/19/2019,20:05,SXJ,8/19/2019,21:25,TGD,C
B0179,129,FB89,8/20/2019,6:10,TGD,8/20/2019,9:00,HUK,C
B0179,130,FB1748,8/20/2019,11:45,HUK,8/20/2019,14:15,HOM,C
B0179,131,FB30,8/20/2019,15:00,HOM,8/20/2019,16:15,TGD,C
B0179,132,FB265,8/20/2019,17:00,TGD,8/20/2019,18:50,FBX,C
B0179,133,FB270,8/20/2019,19:40,FBX,8/20/2019,21:25,TGD,C
B0179,134,FB999,8/20/2019,22:55,TGD,8/21/2019,1:35,SXA,C
B0179,135,FB1000,8/21/2019,3:35,SXA,8/21/2019,5:55,TGD,C
B0179,136,FB993,8/21/2019,6:40,TGD,8/21/2019,9:05,SXA,C
B0179,137,FB994,8/21/2019,9:50,SXA,8/21/2019,12:25,TGD,C
B0179,138,FB991,8/21/2019,13:05,TGD,8/21/2019,14:30,HOM,C
B0179,139,FB990,8/21/2019,15:10,HOM,8/21/2019,16:25,TGD,C
B0179,140,FB493,8/21/2019,17:05,TGD,8/21/2019,18:15,GKS,C
B0179,141,FB447,8/21/2019,19:00,GKS,8/21/2019,20:25,FBX,C
B0179,142,FB274,8/21/2019,21:10,FBX,8/21/2019,23:00,TGD,C
B0179,143,FB239,8/22/2019,6:25,TGD,8/22/2019,8:15,FBX,C
B0179,144,FB244,8/22/2019,9:00,FBX,8/22/2019,10:45,TGD,C
B0179,145,FB563,8/22/2019,11:25,TGD,8/22/2019,12:50,XNZ,C
B0179,146,FB566,8/22/2019,13:35,XNZ,8/22/2019,14:55,TGD,C
B0179,147,FB797,8/22/2019,15:45,TGD,8/22/2019,17:20,SHO,C
B0179,148,FB800,8/22/2019,18:05,SHO,8/22/2019,19:45,TGD,C
B0179,149,FB689,8/22/2019,20:30,TGD,8/22/2019,21:55,THJ,C
B0179,150,FB672,8/23/2019,7:35,THJ,8/23/2019,9:00,TGD,C
B0179,151,FB533,8/23/2019,9:40,TGD,8/23/2019,10:55,OAX,C
B0179,152,FB1621,8/23/2019,11:45,OAX,8/23/2019,13:45,SXA,C
B0179,153,FB1622,8/23/2019,14:40,SXA,8/23/2019,16:35,OAX,C
B0179,154,FB538,8/23/2019,17:40,OAX,8/23/2019,19:00,TGD,C
B0179,155,FB599,8/23/2019,19:40,TGD,8/23/2019,21:05,MYJ,C
B0179,156,FB582,8/24/2019,7:25,MYJ,8/24/2019,8:55,TGD,C
B0179,157,FB533,8/24/2019,9:40,TGD,8/24/2019,10:55,OAX,C
B0179,158,FB1621,8/24/2019,11:45,OAX,8/24/2019,13:45,SXA,C
B0179,159,FB1622,8/24/2019,14:40,SXA,8/24/2019,16:35,OAX,C
B0179,160,FB538,8/24/2019,17:40,OAX,8/24/2019,19:00,TGD,C
B0179,161,FB599,8/24/2019,19:40,TGD,8/24/2019,21:05,MYJ,C
B0179,162,FB582,8/25/2019,7:25,MYJ,8/25/2019,8:55,TGD,C
B0179,163,FB533,8/25/2019,9:40,TGD,8/25/2019,10:55,OAX,C
B0179,164,FB1621,8/25/2019,11:45,OAX,8/25/2019,13:45,SXA,C
B0179,165,FB1622,8/25/2019,14:40,SXA,8/25/2019,16:35,OAX,C
B0179,166,FB538,8/25/2019,17:40,OAX,8/25/2019,19:00,TGD,C
B0179,167,FB599,8/25/2019,19:40,TGD,8/25/2019,21:05,MYJ,C
B0179,168,FB582,8/26/2019,7:25,MYJ,8/26/2019,8:55,TGD,C
B0179,169,FB533,8/26/2019,9:40,TGD,8/26/2019,10:55,OAX,C
B0179,170,FB1621,8/26/2019,11:45,OAX,8/26/2019,13:45,SXA,C
B0179,171,FB1622,8/26/2019,14:40,SXA,8/26/2019,16:35,OAX,C
B0179,172,FB538,8/26/2019,17:40,OAX,8/26/2019,19:00,TGD,C
B0179,173,FB599,8/26/2019,19:40,TGD,8/26/2019,21:05,MYJ,C
B0179,174,FB582,8/27/2019,7:25,MYJ,8/27/2019,8:55,TGD,C
B0179,175,FB315,8/27/2019,9:40,TGD,8/27/2019,10:40,OSY,C
B0179,176,FB1181,8/27/2019,11:30,OSY,8/27/2019,12:55,NOU,C
B0179,177,FB1182,8/27/2019,13:45,NOU,8/27/2019,15:15,OSY,C
B0179,178,FB320,8/27/2019,16:00,OSY,8/27/2019,17:10,TGD,C
B0179,179,FB2159,8/27/2019,17:55,TGD,8/27/2019,20:40,SXA,C
B0179,180,FB1000,8/28/2019,3:35,SXA,8/28/2019,5:55,TGD,C
B0179,181,FB293,8/28/2019,6:40,TGD,8/28/2019,7:55,OOJ,C
B0179,182,FB294,8/28/2019,8:45,OOJ,8/28/2019,10:00,TGD,C
B0179,183,FB677,8/28/2019,10:45,TGD,8/28/2019,12:10,THJ,C
B0179,184,FB678,8/28/2019,13:00,THJ,8/28/2019,14:25,TGD,C
B0179,185,FB697,8/28/2019,15:25,TGD,8/28/2019,17:00,BCJ,C
B0179,186,FB700,8/28/2019,17:40,BCJ,8/28/2019,19:20,TGD,C
B0179,187,FB539,8/28/2019,20:00,TGD,8/28/2019,21:20,OAX,C
B0179,188,FB532,8/29/2019,7:35,OAX,8/29/2019,8:55,TGD,C
B0179,189,FB533,8/29/2019,9:40,TGD,8/29/2019,10:55,OAX,C
B0179,190,FB1621,8/29/2019,11:45,OAX,8/29/2019,13:45,SXA,C
B0179,191,FB1622,8/29/2019,14:40,SXA,8/29/2019,16:35,OAX,C
B0179,192,FB538,8/29/2019,17:40,OAX,8/29/2019,19:00,TGD,C
B0179,193,FB599,8/29/2019,19:40,TGD,8/29/2019,21:05,MYJ,C
B0179,194,FB582,8/30/2019,7:25,MYJ,8/30/2019,8:55,TGD,C
B0179,195,FB315,8/30/2019,9:40,TGD,8/30/2019,10:40,OSY,C
B0179,196,FB1181,8/30/2019,11:30,OSY,8/30/2019,12:55,NOU,C
B0179,197,FB1182,8/30/2019,13:45,NOU,8/30/2019,15:15,OSY,C
B0179,198,FB320,8/30/2019,16:00,OSY,8/30/2019,17:10,TGD,C
B0179,199,FB2159,8/30/2019,17:55,TGD,8/30/2019,20:40,SXA,C
B0179,200,FB1000,8/31/2019,3:35,SXA,8/31/2019,5:55,TGD,C
B0179,201,FB293,8/31/2019,6:40,TGD,8/31/2019,7:55,OOJ,C
B0179,202,FB294,8/31/2019,8:45,OOJ,8/31/2019,10:00,TGD,C
B0179,203,FB575,8/31/2019,10:45,TGD,8/31/2019,12:15,HWJ,C
B0179,204,FB576,8/31/2019,12:55,HWJ,8/31/2019,14:30,TGD,C
B0179,205,FB697,8/31/2019,15:25,TGD,8/31/2019,17:00,BCJ,C
B0179,206,FB700,8/31/2019,17:40,BCJ,8/31/2019,19:20,TGD,C
B0180,1,FB381,8/1/2019,6:50,TGD,8/1/2019,8:05,YKJ,C
B0180,2,FB384,8/1/2019,8:45,YKJ,8/1/2019,10:05,TGD,C
B0180,3,FB693,8/1/2019,10:45,TGD,8/1/2019,12:20,BCJ,C
B0180,4,FB696,8/1/2019,13:00,BCJ,8/1/2019,14:40,TGD,C
B0180,5,FB697,8/1/2019,15:25,TGD,8/1/2019,17:00,BCJ,C
B0180,6,FB700,8/1/2019,17:40,BCJ,8/1/2019,19:20,TGD,C
B0180,7,FB479,8/1/2019,20:00,TGD,8/1/2019,22:30,SXA,C
B0180,8,FB8558,8/2/2019,4:50,SXA,8/2/2019,7:00,TGD,C
B0180,9,FB531,8/2/2019,7:45,TGD,8/2/2019,9:00,OAX,C
B0180,10,FB534,8/2/2019,9:45,OAX,8/2/2019,11:05,TGD,C
B0180,11,FB91,8/2/2019,11:55,TGD,8/2/2019,14:45,HUK,C
B0180,12,FB92,8/2/2019,15:30,HUK,8/2/2019,18:25,TGD,C
B0180,13,FB699,8/2/2019,19:10,TGD,8/2/2019,20:45,BCJ,C
B0180,14,FB692,8/3/2019,7:40,BCJ,8/3/2019,9:20,TGD,C
B0180,15,FB59,8/3/2019,10:00,TGD,8/3/2019,11:35,NOU,C
B0180,16,FB62,8/3/2019,12:30,NOU,8/3/2019,14:05,TGD,C
B0180,17,FB645,8/3/2019,14:50,TGD,8/3/2019,16:30,XMJ,C
B0180,18,FB648,8/3/2019,17:20,XMJ,8/3/2019,19:05,TGD,C
B0180,19,FB273,8/3/2019,19:45,TGD,8/3/2019,21:40,FBX,C
B0180,20,FB240,8/4/2019,7:00,FBX,8/4/2019,8:40,TGD,C
B0180,21,FB675,8/4/2019,9:20,TGD,8/4/2019,10:45,THJ,C
B0180,22,FB1861,8/4/2019,11:25,THJ,8/4/2019,13:20,SXA,C
B0180,23,FB766,8/4/2019,14:00,SXA,8/4/2019,16:00,HOM,C
B0180,24,FB737,8/4/2019,17:00,HOM,8/4/2019,18:15,UDJ,C
B0180,25,FB740,8/4/2019,18:55,UDJ,8/4/2019,20:20,HOM,C
B0180,26,FB100,8/4/2019,21:35,HOM,8/4/2019,22:50,TGD,C
B0180,27,FB411,8/5/2019,6:25,TGD,8/5/2019,7:35,HOM,C
B0180,28,FB763,8/5/2019,8:15,HOM,8/5/2019,10:20,SXA,C
B0180,29,FB1206,8/5/2019,11:10,SXA,8/5/2019,12:55,FBX,C
B0180,30,FB256,8/5/2019,14:05,FBX,8/5/2019,15:55,TGD,C
B0180,31,FB297,8/5/2019,16:35,TGD,8/5/2019,17:50,OOJ,C
B0180,32,FB298,8/5/2019,18:30,OOJ,8/5/2019,19:55,TGD,C
B0180,33,FB81,8/5/2019,20:40,TGD,8/5/2019,22:15,NOU,C
B0180,34,FB50,8/6/2019,7:30,NOU,8/6/2019,9:05,TGD,C
B0180,35,FB247,8/6/2019,9:50,TGD,8/6/2019,11:35,FBX,C
B0180,36,FB252,8/6/2019,12:20,FBX,8/6/2019,14:10,TGD,C
B0180,37,FB645,8/6/2019,14:50,TGD,8/6/2019,16:30,XMJ,C
B0180,38,FB648,8/6/2019,17:20,XMJ,8/6/2019,19:05,TGD,C
B0180,39,FB273,8/6/2019,19:45,TGD,8/6/2019,21:40,FBX,C
B0180,40,FB240,8/7/2019,7:00,FBX,8/7/2019,8:40,TGD,C
B0180,41,FB995,8/7/2019,9:20,TGD,8/7/2019,11:55,SXA,C
B0180,42,FB1208,8/7/2019,12:40,SXA,8/7/2019,14:25,FBX,C
B0180,43,FB258,8/7/2019,15:05,FBX,8/7/2019,16:55,TGD,C
B0180,44,FB613,8/7/2019,17:40,TGD,8/7/2019,19:20,XMH,C
