em_no,leg_no,fl_no,dpt_date,dpt_time,dpt_ap,arr_date,arr_time,arr_ap,cls
B0064,13,FB1142,8/4/2019,11:50,NOU,8/4/2019,13:40,HOM,F
B0064,14,FB541,8/5/2019,7:10,HOM,8/5/2019,8:20,XSJ,F
B0064,15,FB544,8/5/2019,9:05,XSJ,8/5/2019,10:15,HOM,F
B0064,16,FB94,8/6/2019,7:00,HOM,8/6/2019,8:10,TGD,F
B0064,17,FB585,8/6/2019,9:40,TGD,8/6/2019,11:05,MYJ,F
B0064,18,FB590,8/6/2019,11:50,MYJ,8/6/2019,13:20,TGD,F
B0064,19,FB27,8/6/2019,14:00,TGD,8/6/2019,15:05,HOM,F
B0064,20,FB541,8/7/2019,7:10,HOM,8/7/2019,8:20,XSJ,F
B0064,21,FB544,8/7/2019,9:05,XSJ,8/7/2019,10:15,HOM,F
B0064,22,FB8559,8/8/2019,0:05,HOM,8/8/2019,2:05,SXA,F
B0064,23,FB8558,8/8/2019,4:50,SXA,8/8/2019,7:00,TGD,F
B0064,24,FB247,8/8/2019,9:50,TGD,8/8/2019,11:35,FBX,F
B0064,25,FB432,8/9/2019,7:30,FBX,8/9/2019,8:45,GKS,F
B0064,26,FB703,8/9/2019,9:45,GKS,8/9/2019,11:30,NOU,F
B0064,27,FB706,8/9/2019,12:10,NOU,8/9/2019,13:55,GKS,F
B0064,28,FB492,8/10/2019,7:40,GKS,8/10/2019,8:55,TGD,F
B0064,29,FB533,8/10/2019,9:40,TGD,8/10/2019,10:55,OAX,F
B0064,30,FB1621,8/10/2019,11:45,OAX,8/10/2019,13:45,SXA,F
B0064,31,FB1622,8/10/2019,14:40,SXA,8/10/2019,16:35,OAX,F
B0064,32,FB538,8/10/2019,17:40,OAX,8/10/2019,19:00,TGD,F
B0064,33,FB995,8/11/2019,9:20,TGD,8/11/2019,11:55,SXA,F
B0064,34,FB1208,8/11/2019,12:40,SXA,8/11/2019,14:25,FBX,F
B0064,35,FB258,8/11/2019,15:05,FBX,8/11/2019,16:55,TGD,F
B0064,36,FB613,8/11/2019,17:40,TGD,8/11/2019,19:20,XMH,F
B0064,37,FB502,8/12/2019,7:35,XMH,8/12/2019,8:40,HOM,F
B0064,38,FB1605,8/12/2019,10:25,HOM,8/12/2019,11:10,XNZ,F
B0064,39,FB566,8/12/2019,13:35,XNZ,8/12/2019,14:55,TGD,F
B0064,40,FB477,8/12/2019,15:45,TGD,8/12/2019,18:10,SXA,F
B0064,41,FB8560,8/13/2019,6:35,SXA,8/13/2019,8:30,HOM,F
B0064,42,FB1795,8/13/2019,9:15,HOM,8/13/2019,11:20,MMC,F
B0064,43,FB1796,8/13/2019,12:00,MMC,8/13/2019,14:25,HOM,F
B0064,44,FB412,8/14/2019,7:05,HOM,8/14/2019,8:20,TGD,F
B0064,45,FB571,8/14/2019,10:30,TGD,8/14/2019,12:20,WXJ,F
B0064,46,FB572,8/14/2019,13:00,WXJ,8/14/2019,14:55,TGD,F
B0064,47,FB477,8/14/2019,15:45,TGD,8/14/2019,18:10,SXA,F
B0064,48,FB8560,8/15/2019,6:35,SXA,8/15/2019,8:30,HOM,F
B0064,49,FB523,8/15/2019,9:15,HOM,8/15/2019,10:25,XMJ,F
B0064,50,FB1867,8/15/2019,11:05,XMJ,8/15/2019,12:40,SXA,F
B0064,51,FB1864,8/15/2019,14:05,SXA,8/15/2019,16:50,UDJ,F
B0064,52,FB732,8/16/2019,7:50,UDJ,8/16/2019,9:10,HOM,F
B0064,53,FB1605,8/16/2019,10:25,HOM,8/16/2019,11:10,XNZ,F
B0064,54,FB566,8/16/2019,13:35,XNZ,8/16/2019,14:55,TGD,F
B0064,55,FB261,8/16/2019,15:45,TGD,8/16/2019,17:35,FBX,F
B0064,56,FB240,8/17/2019,7:00,FBX,8/17/2019,8:40,TGD,F
B0064,57,FB753,8/17/2019,10:30,TGD,8/17/2019,11:30,XMQ,F
B0064,58,FB1173,8/17/2019,12:10,XMQ,8/17/2019,13:40,NOU,F
B0064,59,FB290,8/17/2019,14:20,NOU,8/17/2019,16:40,FBX,F
B0064,60,FB428,8/17/2019,17:30,FBX,8/17/2019,18:40,HOM,F
B0064,61,FB541,8/18/2019,7:10,HOM,8/18/2019,8:20,XSJ,F
B0064,62,FB544,8/18/2019,9:05,XSJ,8/18/2019,10:15,HOM,F
B0064,63,FB986,8/19/2019,7:05,HOM,8/19/2019,8:15,TGD,F
B0064,64,FB747,8/19/2019,8:55,TGD,8/19/2019,9:50,GOQ,F
B0064,65,FB748,8/19/2019,10:40,GOQ,8/19/2019,11:45,TGD,F
B0064,66,FB589,8/19/2019,12:25,TGD,8/19/2019,13:50,MYJ,F
B0064,67,FB592,8/19/2019,14:40,MYJ,8/19/2019,16:10,TGD,F
B0064,68,FB35,8/19/2019,17:00,TGD,8/19/2019,18:10,HOM,F
B0064,69,FB541,8/20/2019,7:10,HOM,8/20/2019,8:20,XSJ,F
B0064,70,FB544,8/20/2019,9:05,XSJ,8/20/2019,10:15,HOM,F
B0064,71,FB1167,8/21/2019,7:35,HOM,8/21/2019,9:40,SXA,F
B0064,72,FB1168,8/21/2019,10:20,SXA,8/21/2019,12:25,HOM,F
B0064,73,FB1167,8/22/2019,7:35,HOM,8/22/2019,9:40,SXA,F
B0064,74,FB1168,8/22/2019,10:20,SXA,8/22/2019,12:25,HOM,F
B0064,75,FB541,8/23/2019,7:10,HOM,8/23/2019,8:20,XSJ,F
B0064,76,FB544,8/23/2019,9:05,XSJ,8/23/2019,10:15,HOM,F
B0064,77,FB16,8/24/2019,8:00,HOM,8/24/2019,9:15,TGD,F
B0064,78,FB255,8/24/2019,13:35,TGD,8/24/2019,15:25,FBX,F
B0064,79,FB262,8/24/2019,16:50,FBX,8/24/2019,18:40,TGD,F
B0064,80,FB25,8/25/2019,13:00,TGD,8/25/2019,14:05,HOM,F
B0064,81,FB30,8/25/2019,15:00,HOM,8/25/2019,16:15,TGD,F
B0064,82,FB35,8/25/2019,17:00,TGD,8/25/2019,18:10,HOM,F
B0064,83,FB16,8/26/2019,8:00,HOM,8/26/2019,9:15,TGD,F
B0064,84,FB25,8/26/2019,13:00,TGD,8/26/2019,14:05,HOM,F
B0064,85,FB14,8/27/2019,7:30,HOM,8/27/2019,8:45,TGD,F
B0064,86,FB1103,8/27/2019,15:30,TGD,8/27/2019,17:00,HWJ,F
B0064,87,FB1104,8/27/2019,17:40,HWJ,8/27/2019,19:20,TGD,F
B0064,88,FB297,8/28/2019,16:35,TGD,8/28/2019,17:50,OOJ,F
B0064,89,FB298,8/28/2019,18:30,OOJ,8/28/2019,19:55,TGD,F
B0064,90,FB81,8/28/2019,20:40,TGD,8/28/2019,22:15,NOU,F
B0064,91,FB774,8/29/2019,11:05,NOU,8/29/2019,12:55,HOM,F
B0064,92,FB767,8/29/2019,14:00,HOM,8/29/2019,16:05,SXA,F
B0064,93,FB770,8/29/2019,16:50,SXA,8/29/2019,18:55,HOM,F
B0065,1,FB20,8/1/2019,10:00,HOM,8/1/2019,11:15,TGD,F
B0065,2,FB91,8/1/2019,11:55,TGD,8/1/2019,14:45,HUK,F
B0065,3,FB92,8/1/2019,15:30,HUK,8/1/2019,18:25,TGD,F
B0065,4,FB629,8/1/2019,19:10,TGD,8/1/2019,20:50,XSJ,F
B0065,5,FB630,8/2/2019,19:15,XSJ,8/2/2019,21:05,TGD,F
B0065,6,FB999,8/2/2019,22:55,TGD,8/3/2019,1:35,SXA,F
B0065,7,FB1000,8/4/2019,3:35,SXA,8/4/2019,5:55,TGD,F
B0065,8,FB2153,8/4/2019,10:20,TGD,8/4/2019,12:05,NOU,F
B0065,9,FB2154,8/4/2019,13:05,NOU,8/4/2019,14:50,TGD,F
B0065,10,FB753,8/5/2019,10:30,TGD,8/5/2019,11:30,XMQ,F
B0065,11,FB1173,8/5/2019,12:10,XMQ,8/5/2019,13:40,NOU,F
B0065,12,FB1174,8/5/2019,14:20,NOU,8/5/2019,15:55,XMQ,F
B0065,13,FB756,8/5/2019,16:35,XMQ,8/5/2019,17:45,TGD,F
B0065,14,FB387,8/5/2019,18:25,TGD,8/5/2019,19:45,YKJ,F
B0065,15,FB390,8/5/2019,20:25,YKJ,8/5/2019,21:55,TGD,F
B0065,16,FB653,8/6/2019,10:20,TGD,8/6/2019,11:35,SXJ,F
B0065,17,FB656,8/6/2019,12:35,SXJ,8/6/2019,13:55,TGD,F
B0065,18,FB645,8/6/2019,14:50,TGD,8/6/2019,16:30,XMJ,F
B0065,19,FB648,8/6/2019,17:20,XMJ,8/6/2019,19:05,TGD,F
B0065,20,FB273,8/6/2019,19:45,TGD,8/6/2019,21:40,FBX,F
B0065,21,FB1203,8/7/2019,8:45,FBX,8/7/2019,10:30,SXA,F
B0065,22,FB764,8/7/2019,11:10,SXA,8/7/2019,13:10,HOM,F
B0065,23,FB986,8/8/2019,7:05,HOM,8/8/2019,8:15,TGD,F
B0065,24,FB571,8/8/2019,10:30,TGD,8/8/2019,12:20,WXJ,F
B0065,25,FB572,8/8/2019,13:00,WXJ,8/8/2019,14:55,TGD,F
B0065,26,FB797,8/8/2019,15:45,TGD,8/8/2019,17:20,SHO,F
B0065,27,FB792,8/9/2019,7:35,SHO,8/9/2019,9:10,TGD,F
B0065,28,FB2153,8/9/2019,10:20,TGD,8/9/2019,12:05,NOU,F
B0065,29,FB2154,8/9/2019,13:05,NOU,8/9/2019,14:50,TGD,F
B0065,30,FB1103,8/9/2019,15:30,TGD,8/9/2019,17:00,HWJ,F
B0065,31,FB1104,8/9/2019,17:40,HWJ,8/9/2019,19:20,TGD,F
B0065,32,FB571,8/10/2019,10:30,TGD,8/10/2019,12:20,WXJ,F
B0065,33,FB572,8/10/2019,13:00,WXJ,8/10/2019,14:55,TGD,F
B0065,34,FB261,8/10/2019,15:45,TGD,8/10/2019,17:35,FBX,F
B0065,35,FB266,8/10/2019,18:25,FBX,8/10/2019,20:10,TGD,F
B0065,36,FB81,8/10/2019,20:50,TGD,8/10/2019,22:25,NOU,F
B0065,37,FB58,8/11/2019,11:30,NOU,8/11/2019,13:05,TGD,F
B0065,38,FB625,8/11/2019,13:55,TGD,8/11/2019,15:35,XSJ,F
B0065,39,FB628,8/11/2019,16:25,XSJ,8/11/2019,18:15,TGD,F
B0065,40,FB569,8/11/2019,18:55,TGD,8/11/2019,20:15,XNZ,F
B0065,41,FB1606,8/12/2019,11:45,XNZ,8/12/2019,12:30,HOM,F
B0065,42,FB1169,8/12/2019,13:10,HOM,8/12/2019,15:15,SXA,F
B0065,43,FB1170,8/12/2019,15:55,SXA,8/12/2019,17:55,HOM,F
B0065,44,FB541,8/13/2019,7:10,HOM,8/13/2019,8:20,XSJ,F
B0065,45,FB544,8/13/2019,9:05,XSJ,8/13/2019,10:15,HOM,F
B0065,46,FB986,8/14/2019,7:05,HOM,8/14/2019,8:15,TGD,F
B0065,47,FB315,8/14/2019,9:40,TGD,8/14/2019,10:40,OSY,F
B0065,48,FB1181,8/14/2019,11:30,OSY,8/14/2019,12:55,NOU,F
B0065,49,FB1182,8/14/2019,13:45,NOU,8/14/2019,15:15,OSY,F
B0065,50,FB320,8/14/2019,16:00,OSY,8/14/2019,17:10,TGD,F
B0065,51,FB995,8/15/2019,9:20,TGD,8/15/2019,11:55,SXA,F
B0065,52,FB1208,8/15/2019,12:40,SXA,8/15/2019,14:25,FBX,F
B0065,53,FB258,8/15/2019,15:05,FBX,8/15/2019,16:55,TGD,F
B0065,54,FB557,8/15/2019,17:40,TGD,8/15/2019,19:00,TXD,F
B0065,55,FB558,8/15/2019,19:45,TXD,8/15/2019,21:10,TGD,F
B0065,56,FB247,8/16/2019,9:50,TGD,8/16/2019,11:35,FBX,F
B0065,57,FB252,8/16/2019,12:20,FBX,8/16/2019,14:10,TGD,F
B0065,58,FB645,8/16/2019,14:50,TGD,8/16/2019,16:30,XMJ,F
B0065,59,FB648,8/16/2019,17:20,XMJ,8/16/2019,19:05,TGD,F
B0065,60,FB273,8/16/2019,19:45,TGD,8/16/2019,21:40,FBX,F
B0065,61,FB1203,8/17/2019,8:45,FBX,8/17/2019,10:30,SXA,F
B0065,62,FB1206,8/17/2019,11:15,SXA,8/17/2019,13:00,FBX,F
B0065,63,FB256,8/17/2019,14:05,FBX,8/17/2019,15:55,TGD,F
B0065,64,FB297,8/17/2019,16:35,TGD,8/17/2019,17:50,OOJ,F
B0065,65,FB298,8/17/2019,18:30,OOJ,8/17/2019,19:55,TGD,F
B0065,66,FB995,8/18/2019,9:20,TGD,8/18/2019,11:55,SXA,F
B0065,67,FB996,8/18/2019,12:40,SXA,8/18/2019,15:15,TGD,F
B0065,68,FB33,8/18/2019,16:00,TGD,8/18/2019,17:05,HOM,F
B0065,69,FB541,8/19/2019,7:10,HOM,8/19/2019,8:20,XSJ,F
B0065,70,FB544,8/19/2019,9:05,XSJ,8/19/2019,10:15,HOM,F
B0065,71,FB8559,8/20/2019,0:05,HOM,8/20/2019,2:05,SXA,F
B0065,72,FB1000,8/20/2019,3:35,SXA,8/20/2019,5:55,TGD,F
B0065,73,FB575,8/21/2019,10:45,TGD,8/21/2019,12:15,HWJ,F
B0065,74,FB576,8/21/2019,12:55,HWJ,8/21/2019,14:30,TGD,F
B0065,75,FB797,8/21/2019,15:45,TGD,8/21/2019,17:20,SHO,F
B0065,76,FB800,8/21/2019,18:05,SHO,8/21/2019,19:45,TGD,F
B0065,77,FB97,8/21/2019,20:30,TGD,8/21/2019,21:50,HOM,F
B0065,78,FB1795,8/22/2019,9:15,HOM,8/22/2019,11:20,MMC,F
B0065,79,FB1796,8/22/2019,12:00,MMC,8/22/2019,14:25,HOM,F
B0065,80,FB14,8/23/2019,7:30,HOM,8/23/2019,8:45,TGD,F
B0065,81,FB991,8/23/2019,13:05,TGD,8/23/2019,14:30,HOM,F
B0065,82,FB1731,8/24/2019,8:00,HOM,8/24/2019,10:00,SXA,F
B0065,83,FB1734,8/24/2019,10:40,SXA,8/24/2019,12:45,HOM,F
B0065,84,FB771,8/26/2019,8:40,HOM,8/26/2019,10:30,NOU,F
B0065,85,FB778,8/26/2019,16:50,NOU,8/26/2019,18:40,HOM,F
B0065,86,FB1731,8/27/2019,8:00,HOM,8/27/2019,10:00,SXA,F
B0065,87,FB1872,8/27/2019,15:15,SXA,8/27/2019,16:50,GKU,F
B0065,88,FB786,8/27/2019,17:35,GKU,8/27/2019,18:45,HOM,F
B0066,1,FB1605,8/1/2019,10:25,HOM,8/1/2019,11:10,XNZ,F
B0066,2,FB566,8/1/2019,13:35,XNZ,8/1/2019,14:55,TGD,F
B0066,3,FB797,8/1/2019,15:45,TGD,8/1/2019,17:20,SHO,F
B0066,4,FB800,8/1/2019,18:05,SHO,8/1/2019,19:45,TGD,F
B0066,5,FB97,8/1/2019,20:30,TGD,8/1/2019,21:50,HOM,F
B0066,6,FB1145,8/2/2019,9:00,HOM,8/2/2019,10:55,XBT,F
B0066,7,FB742,8/2/2019,13:40,XBT,8/2/2019,15:25,TGD,F
B0066,8,FB567,8/2/2019,16:05,TGD,8/2/2019,17:25,XNZ,F
B0066,9,FB570,8/2/2019,18:05,XNZ,8/2/2019,19:30,TGD,F
B0066,10,FB249,8/3/2019,10:30,TGD,8/3/2019,12:20,FBX,F
B0066,11,FB254,8/3/2019,13:15,FBX,8/3/2019,15:00,TGD,F
B0066,12,FB261,8/3/2019,15:45,TGD,8/3/2019,17:35,FBX,F
B0066,13,FB266,8/3/2019,18:25,FBX,8/3/2019,20:10,TGD,F
B0066,14,FB99,8/3/2019,21:00,TGD,8/3/2019,22:20,HOM,F
B0066,15,FB765,8/4/2019,11:00,HOM,8/4/2019,13:05,SXA,F
B0066,16,FB470,8/4/2019,15:00,SXA,8/4/2019,17:40,TGD,F
B0066,17,FB495,8/4/2019,18:25,TGD,8/4/2019,19:40,GKS,F
B0066,18,FB703,8/5/2019,9:45,GKS,8/5/2019,11:30,NOU,F
B0066,19,FB706,8/5/2019,12:10,NOU,8/5/2019,13:55,GKS,F
B0066,20,FB447,8/5/2019,19:00,GKS,8/5/2019,20:25,FBX,F
B0066,21,FB432,8/6/2019,7:30,FBX,8/6/2019,8:45,GKS,F
B0066,22,FB492,8/7/2019,7:40,GKS,8/7/2019,8:55,TGD,F
B0066,23,FB21,8/7/2019,11:00,TGD,8/7/2019,12:05,HOM,F
B0066,24,FB412,8/8/2019,7:05,HOM,8/8/2019,8:20,TGD,F
B0066,25,FB61,8/8/2019,11:00,TGD,8/8/2019,12:40,NOU,F
B0066,26,FB64,8/8/2019,13:30,NOU,8/8/2019,15:05,TGD,F
B0066,27,FB261,8/8/2019,15:45,TGD,8/8/2019,17:35,FBX,F
B0066,28,FB1702,8/9/2019,8:00,FBX,8/9/2019,9:05,HOM,F
B0066,29,FB1605,8/9/2019,10:25,HOM,8/9/2019,11:10,XNZ,F
B0066,30,FB566,8/9/2019,13:35,XNZ,8/9/2019,14:55,TGD,F
B0066,31,FB477,8/9/2019,15:40,TGD,8/9/2019,18:05,SXA,F
B0066,32,FB8560,8/10/2019,6:35,SXA,8/10/2019,8:30,HOM,F
B0066,33,FB523,8/10/2019,9:15,HOM,8/10/2019,10:25,XMJ,F
B0066,34,FB1867,8/10/2019,11:05,XMJ,8/10/2019,12:40,SXA,F
B0066,35,FB1864,8/10/2019,14:05,SXA,8/10/2019,16:50,UDJ,F
B0066,36,FB732,8/11/2019,7:50,UDJ,8/11/2019,9:10,HOM,F
B0066,37,FB1605,8/11/2019,10:25,HOM,8/11/2019,11:10,XNZ,F
B0066,38,FB566,8/11/2019,13:35,XNZ,8/11/2019,14:55,TGD,F
B0066,39,FB477,8/11/2019,15:45,TGD,8/11/2019,18:10,SXA,F
B0066,40,FB460,8/12/2019,8:00,SXA,8/12/2019,10:25,TGD,F
B0066,41,FB563,8/12/2019,11:25,TGD,8/12/2019,12:50,XNZ,F
B0066,42,FB568,8/12/2019,15:15,XNZ,8/12/2019,16:35,TGD,F
B0066,43,FB595,8/12/2019,17:15,TGD,8/12/2019,18:40,MYJ,F
B0066,44,FB582,8/13/2019,7:25,MYJ,8/13/2019,8:55,TGD,F
B0066,45,FB653,8/13/2019,10:20,TGD,8/13/2019,11:35,SXJ,F
B0066,46,FB656,8/13/2019,12:35,SXJ,8/13/2019,13:55,TGD,F
B0066,47,FB645,8/13/2019,14:50,TGD,8/13/2019,16:30,XMJ,F
B0066,48,FB648,8/13/2019,17:20,XMJ,8/13/2019,19:05,TGD,F
B0066,49,FB575,8/14/2019,10:45,TGD,8/14/2019,12:15,HWJ,F
B0066,50,FB576,8/14/2019,12:55,HWJ,8/14/2019,14:30,TGD,F
B0066,51,FB797,8/14/2019,15:45,TGD,8/14/2019,17:20,SHO,F
B0066,52,FB800,8/14/2019,18:05,SHO,8/14/2019,19:45,TGD,F
B0066,53,FB97,8/14/2019,20:30,TGD,8/14/2019,21:50,HOM,F
B0066,54,FB18,8/15/2019,9:00,HOM,8/15/2019,10:10,TGD,F
B0066,55,FB663,8/15/2019,11:00,TGD,8/15/2019,12:45,GKU,F
B0066,56,FB666,8/15/2019,13:40,GKU,8/15/2019,15:30,TGD,F
B0066,57,FB667,8/15/2019,16:10,TGD,8/15/2019,17:55,GKU,F
B0066,58,FB670,8/15/2019,18:45,GKU,8/15/2019,20:40,TGD,F
B0066,59,FB677,8/16/2019,10:45,TGD,8/16/2019,12:10,THJ,F
B0066,60,FB678,8/16/2019,13:00,THJ,8/16/2019,14:25,TGD,F
B0066,61,FB697,8/16/2019,15:25,TGD,8/16/2019,17:00,BCJ,F
B0066,62,FB700,8/16/2019,17:40,BCJ,8/16/2019,19:20,TGD,F
B0066,63,FB79,8/16/2019,20:00,TGD,8/16/2019,21:35,NOU,F
B0066,64,FB1693,8/17/2019,10:50,NOU,8/17/2019,14:25,SXA,F
B0066,65,FB1868,8/17/2019,15:15,SXA,8/17/2019,16:50,XMJ,F
B0066,66,FB526,8/17/2019,17:30,XMJ,8/17/2019,18:35,HOM,F
B0066,67,FB14,8/18/2019,7:30,HOM,8/18/2019,8:45,TGD,F
B0066,68,FB21,8/18/2019,11:00,TGD,8/18/2019,12:05,HOM,F
B0066,69,FB14,8/19/2019,7:30,HOM,8/19/2019,8:45,TGD,F
B0066,70,FB471,8/19/2019,11:35,TGD,8/19/2019,14:15,SXA,F
B0066,71,FB470,8/19/2019,15:00,SXA,8/19/2019,17:40,TGD,F
B0066,72,FB395,8/20/2019,11:10,TGD,8/20/2019,12:10,UYS,F
B0066,73,FB398,8/20/2019,12:50,UYS,8/20/2019,13:55,TGD,F
B0066,74,FB645,8/20/2019,14:50,TGD,8/20/2019,16:30,XMJ,F
B0066,75,FB648,8/20/2019,17:20,XMJ,8/20/2019,19:05,TGD,F
B0066,76,FB273,8/20/2019,19:45,TGD,8/20/2019,21:40,FBX,F
B0066,77,FB1203,8/21/2019,8:45,FBX,8/21/2019,10:30,SXA,F
B0066,78,FB764,8/21/2019,11:10,SXA,8/21/2019,13:10,HOM,F
B0066,79,FB16,8/22/2019,8:00,HOM,8/22/2019,9:15,TGD,F
B0066,80,FB71,8/22/2019,16:00,TGD,8/22/2019,17:30,NOU,F
B0066,81,FB52,8/23/2019,8:30,NOU,8/23/2019,10:05,TGD,F
B0066,82,FB297,8/23/2019,16:35,TGD,8/23/2019,17:50,OOJ,F
B0066,83,FB298,8/23/2019,18:30,OOJ,8/23/2019,19:55,TGD,F
B0066,84,FB297,8/24/2019,16:35,TGD,8/24/2019,17:50,OOJ,F
B0066,85,FB298,8/24/2019,18:30,OOJ,8/24/2019,19:55,TGD,F
B0066,86,FB81,8/24/2019,20:40,TGD,8/24/2019,22:15,NOU,F
B0066,87,FB1693,8/25/2019,10:50,NOU,8/25/2019,14:25,SXA,F
B0066,88,FB1872,8/25/2019,15:15,SXA,8/25/2019,16:50,GKU,F
B0066,89,FB786,8/25/2019,17:35,GKU,8/25/2019,18:45,HOM,F
B0066,90,FB1141,8/26/2019,14:40,HOM,8/26/2019,16:35,NOU,F
B0066,91,FB780,8/26/2019,17:55,NOU,8/26/2019,19:45,HOM,F
B0067,1,FB22,8/1/2019,11:00,HOM,8/1/2019,12:15,TGD,F
B0067,2,FB65,8/1/2019,13:00,TGD,8/1/2019,14:35,NOU,F
B0067,3,FB4875,8/1/2019,15:45,NOU,8/1/2019,16:30,XBT,F
B0067,4,FB1146,8/3/2019,11:30,XBT,8/3/2019,13:30,HOM,F
B0067,5,FB2178,8/3/2019,14:10,HOM,8/3/2019,15:30,TGD,F
B0067,6,FB667,8/3/2019,16:10,TGD,8/3/2019,17:55,GKU,F
B0067,7,FB670,8/3/2019,18:45,GKU,8/3/2019,20:40,TGD,F
B0067,8,FB8569,8/3/2019,21:35,TGD,8/3/2019,23:05,HOM,F
B0067,9,FB22,8/4/2019,11:00,HOM,8/4/2019,12:15,TGD,F
B0067,10,FB25,8/4/2019,13:00,TGD,8/4/2019,14:05,HOM,F
B0067,11,FB14,8/5/2019,7:30,HOM,8/5/2019,8:45,TGD,F
B0067,12,FB693,8/5/2019,10:45,TGD,8/5/2019,12:20,BCJ,F
B0067,13,FB696,8/5/2019,13:00,BCJ,8/5/2019,14:40,TGD,F
B0067,14,FB697,8/5/2019,15:25,TGD,8/5/2019,17:00,BCJ,F
B0067,15,FB700,8/5/2019,17:40,BCJ,8/5/2019,19:20,TGD,F
B0067,16,FB677,8/6/2019,10:45,TGD,8/6/2019,12:10,THJ,F
B0067,17,FB678,8/6/2019,13:00,THJ,8/6/2019,14:25,TGD,F
B0067,18,FB1103,8/6/2019,15:30,TGD,8/6/2019,17:00,HWJ,F
B0067,19,FB1104,8/6/2019,17:40,HWJ,8/6/2019,19:20,TGD,F
B0067,20,FB79,8/6/2019,20:00,TGD,8/6/2019,21:35,NOU,F
B0067,21,FB1693,8/7/2019,10:50,NOU,8/7/2019,14:25,SXA,F
B0067,22,FB1872,8/7/2019,15:15,SXA,8/7/2019,16:50,GKU,F
B0067,23,FB786,8/7/2019,17:35,GKU,8/7/2019,18:45,HOM,F
B0067,24,FB541,8/8/2019,7:10,HOM,8/8/2019,8:20,XSJ,F
B0067,25,FB544,8/8/2019,9:05,XSJ,8/8/2019,10:15,HOM,F
B0067,26,FB8559,8/9/2019,0:05,HOM,8/9/2019,2:05,SXA,F
B0067,27,FB8560,8/9/2019,6:35,SXA,8/9/2019,8:30,HOM,F
B0067,28,FB14,8/10/2019,7:30,HOM,8/10/2019,8:45,TGD,F
B0067,29,FB555,8/10/2019,12:30,TGD,8/10/2019,13:50,TXD,F
B0067,30,FB556,8/10/2019,14:30,TXD,8/10/2019,15:55,TGD,F
B0067,31,FB297,8/10/2019,16:35,TGD,8/10/2019,17:50,OOJ,F
B0067,32,FB292,8/11/2019,7:05,OOJ,8/11/2019,8:20,TGD,F
B0067,33,FB253,8/11/2019,12:35,TGD,8/11/2019,14:20,FBX,F
B0067,34,FB1209,8/11/2019,15:25,FBX,8/11/2019,17:10,SXA,F
B0067,35,FB1206,8/12/2019,11:15,SXA,8/12/2019,13:00,FBX,F
B0067,36,FB260,8/12/2019,16:15,FBX,8/12/2019,18:05,TGD,F
B0067,37,FB617,8/12/2019,18:50,TGD,8/12/2019,20:25,XMH,F
B0067,38,FB602,8/13/2019,8:05,XMH,8/13/2019,9:45,TGD,F
B0067,39,FB555,8/13/2019,12:30,TGD,8/13/2019,13:50,TXD,F
B0067,40,FB556,8/15/2019,14:30,TXD,8/15/2019,15:55,TGD,F
B0067,41,FB297,8/15/2019,16:35,TGD,8/15/2019,17:50,OOJ,F
B0067,42,FB298,8/15/2019,18:30,OOJ,8/15/2019,19:55,TGD,F
B0067,43,FB81,8/15/2019,20:50,TGD,8/15/2019,22:25,NOU,F
B0067,44,FB1693,8/16/2019,10:50,NOU,8/16/2019,14:25,SXA,F
B0067,45,FB1872,8/16/2019,15:15,SXA,8/16/2019,16:50,GKU,F
B0067,46,FB786,8/16/2019,17:35,GKU,8/16/2019,18:45,HOM,F
B0067,47,FB14,8/17/2019,7:30,HOM,8/17/2019,8:45,TGD,F
B0067,48,FB377,8/17/2019,12:15,TGD,8/17/2019,13:55,UTC,F
B0067,49,FB378,8/17/2019,14:35,UTC,8/17/2019,16:25,TGD,F
B0067,50,FB493,8/17/2019,17:05,TGD,8/17/2019,18:15,GKS,F
B0067,51,FB492,8/18/2019,7:40,GKS,8/18/2019,8:55,TGD,F
B0067,52,FB377,8/18/2019,12:15,TGD,8/18/2019,13:55,UTC,F
B0067,53,FB378,8/18/2019,14:35,UTC,8/18/2019,16:25,TGD,F
B0067,54,FB493,8/18/2019,17:05,TGD,8/18/2019,18:15,GKS,F
B0067,55,FB703,8/19/2019,9:45,GKS,8/19/2019,11:30,NOU,F
B0067,56,FB706,8/19/2019,12:10,NOU,8/19/2019,13:55,GKS,F
B0067,57,FB447,8/19/2019,19:00,GKS,8/19/2019,20:25,FBX,F
B0067,58,FB432,8/20/2019,7:30,FBX,8/20/2019,8:45,GKS,F
B0067,59,FB703,8/20/2019,9:45,GKS,8/20/2019,11:30,NOU,F
B0067,60,FB706,8/20/2019,12:10,NOU,8/20/2019,13:55,GKS,F
B0067,61,FB492,8/21/2019,7:40,GKS,8/21/2019,8:55,TGD,F
B0067,62,FB1893,8/21/2019,12:15,TGD,8/21/2019,13:10,TAN,F
B0067,63,FB1896,8/21/2019,17:20,TAN,8/21/2019,18:20,TGD,F
B0067,64,FB555,8/22/2019,12:30,TGD,8/22/2019,13:50,TXD,F
B0067,65,FB556,8/22/2019,14:30,TXD,8/22/2019,15:55,TGD,F
B0067,66,FB297,8/22/2019,16:35,TGD,8/22/2019,17:50,OOJ,F
B0067,67,FB298,8/22/2019,18:30,OOJ,8/22/2019,19:55,TGD,F
